awayPlayers,awayPlayersId,awayPlayersX,awayPlayersY,awayTeamAcronym,awayTeamFullName,awayTeamGoal,awayTeamId,card,corner,country,cross,date,foulcommit,goal,homePlayers,homePlayersId,homePlayersX,homePlayersY,homeTeamAcronym,homeTeamFullName,homeTeamGoal,homeTeamId,league,matchId,possession,season,shotoff,shoton,stage
"A.Palacios,G.Alcoba,D.Veron,L.Fuentes,M.Alatorre,K.Escamilla,J.Cortes,P.Barrera,A.Gonzalez,J.Gallardo,M.Britos,J.Van Rankin,F. Martinez,S.Berjon,A.Saldivar Medina,E.Herrera,L.Quintana,A. Castro","103783,56830,70813,167052,70918,610642,183539,70865,165706,597976,166119,310528,237608,213712,212486,277263,446003,7059",,,PUM,Pumas,1,1946,,,Mexico,,2016-09-25 03:00,,,"M. Munoz,P.Goltz,P.Aguilar,O.Mares Martinez,P. Aguilar,William da Silva,O.Martinez,R.Sambueza,J.Guerrero,S.Romero,O. Peralta,H.Gonzalez,G.Buron,J.Guemez,M. Arroyo,B.Valdez,M.Perez,R. Ibarra","30586,103816,106128,71033,68585,128362,157424,18651,72147,213106,75625,188123,497822,471119,52559,315632,311946,207243",,,CFA,CF America,2,6576,Mexico Liga MX,2258108,,2016/2017,,,11
"C.Campestrini,R.Herrera,C.Gutierrez,O.Rojas,P.Araujo,P.Miguez,C.Bermudez,D.Toledo,A.Navarro,A.Canelo,F.Torres,F.Villasenor,E.Duenas,C.Orrantia,F.Arizala,E.Perez,J.Amione,D.Escudero","147562,169585,163150,2847,70424,116919,70577,70858,57077,616400,71014,71038,70951,201110,50203,559997,200951,56867",,,PUE,Puebla,1,7847,,,Mexico,,2016-07-17 01:00,,,"A. Dominguez,E. Castillo,C.Montes,J. M. Basanta,W. Ayovi,H.Mier,W. Gargano,C.Sanchez,A.Gonzalez,D. Pabon,A. De Nigris,E.Juarez,R.Funes Mori,E.Cardona,C.Ortiz,Y.Chara,L.Perez,L.Cardenas","52445,70976,664644,18521,30332,229821,56585,188589,292903,158263,70239,111885,190511,177507,159465,244298,31009,514295",,,MON,Monterrey,1,7849,Mexico Liga MX,2258014,,2016/2017,,,1
"W.Yarbrough,E. Velarde Calvillo,G.Burdisso,F.Navarro,D.Novaretti,E.Hernandez,G.Cano,L. Montes,A. Mejia,L.Lopez,M.Boselli,H.Burbano,A.Andrade,C.Martinez,M.Moralez,J.Cuevas,A.Rocha,J.Gonzalez","342699,70809,166510,115731,184132,106134,113616,75059,50341,534735,18859,261543,185637,71527,29587,113963,418259,121042",,,LEO,Leon,2,1841,,,Mexico,,2016-10-31 00:00,,,"C.Campestrini,R.Herrera,E.Duenas,C.Orrantia,O.Rojas,P.Miguez,D.Toledo,J.Amione,P.Araujo,D.Escudero,A.Navarro,F.Villasenor,C.Bermudez,M.Alustiza,A.Cortes Valdovino,A.Canelo,D.Schmidt,F.Torres","147562,169585,70951,201110,2847,116919,70858,200951,70424,56867,57077,71038,70577,111033,70209,616400,570767,71014",,,PUE,Puebla,2,7847,Mexico Liga MX,2258146,,2016/2017,,,15
"Tiago Volpi,M.Martinez,J.Bornstein,V.Milke,J.Gomez,N.Dominguez,L.Noriega,N.Cardozo,Camilo,E.Benitez,A.Sepulveda,G.Corral,P.Rubio,M.Osuna,Y.Candelo,M.Jimenez,A.Zamorano,G.Alcala","409017,163136,49549,559985,402810,467969,97892,18807,256605,69167,215428,164724,337019,420527,282153,71718,254610,610744",,,QFC,Queretaro FC,0,1943,,,Mexico,,2016-09-25 01:06,,,"O.Perez,O. Gonzalez,R.Lopez,E.Garcia,O.Murillo,V.Guzman,E.Gutierrez,J.Hernandez,H.Lozano,J.Urretaviscaya,F.Jara,J.Esquivel,Mateus,R.Botta,A.Blanco,J.Martinez,W.Morelo,E.Aguirre","30587,168190,432851,464759,167928,643749,497838,159848,521210,114680,129326,766570,673612,168390,111877,111904,166863,564634",,,PAC,Pachuca,2,7848,Mexico Liga MX,2258107,,2016/2017,,,11
"Tiago Volpi,M.Martinez,J.Forlin,J.Bornstein,J.Gomez,L.Noriega,A.Sepulveda,Y.Candelo,N.Cardozo,P.Rubio,E.Villa,D.Escalante,Camilo,C.Fierro,A.Renteria,M.Jimenez,E.Hernandez,R.Pena","409017,163136,121716,49549,402810,97892,215428,282153,18807,337019,18629,207926,256605,281870,317122,71718,630615,769570",,,QFC,Queretaro FC,2,1943,,,Mexico,,2016-07-24 01:00,,,"C.Rodriguez,E. P. Herrera,H.Rodriguez,F.Erpen,C.Morales,D.Cabrera,J.Rodriguez,C. Penilla,D.Valdes,A.Gagliardi,R.Ruidiaz,E.Loeschbor,L.Rey,R. Millar,J.Urbina,J.Cuero Castro,M.Sansores,I.Gonzalez","182467,186936,200588,69724,70984,70859,30589,207784,390758,325909,200318,528351,6857,49996,112072,207652,197077,517450",,,MOR,Monarcas Morelia,2,6575,Mexico Liga MX,2258025,,2016/2017,,,2
"F.Vilar,J. C. Valenzuela,D.Perez,M.Orozco,E.Aguilera,G.Rodriguez,G.Hauche,A.Hurtado,K.Gutierrez,M.Caraglio,D. Moreno,Y.Corona,Juninho,V.Malcorra,P.Arriola,J.Nunez,G.Lajud,J. C. Medina","70512,70475,147564,72122,209273,586768,41018,206227,348880,113757,50111,178169,198473,362229,462244,70989,528122,70477",,,TIJ,Tijuana,1,162418,,,Mexico,,2016-10-30 18:00,,,"A. Talavera,P.da Silva,O. Gonzalez,O.Rojas,G.Flores Zuniga,C.Esquivel,A.Rios Martinez,E.Triverio,J.Mendez,F.Uribe,P.Barrientos,A.Galindo,E.Vega,A. Matias,E.Brambila,L.Garcia,E.Trejo,R.Gomez","70399,31103,50590,178178,71540,71030,163132,468984,18632,183547,18733,30572,728365,31206,75664,417520,179076,445560",,,TOL,Toluca,0,6618,Mexico Liga MX,2258145,,2016/2017,,,15
"A. Talavera,P.da Silva,O. Gonzalez,A.Benitez,G.Flores Zuniga,C.Esquivel,P.Barrientos,J.Mendez,E.Trejo,E.Vega,F.Uribe,A.Galindo,A. Matias,M.Centeno,A.Rios Martinez,E.Brambila,E.Triverio,R.Gomez","70399,31103,50590,562315,71540,71030,18733,18632,179076,728365,183547,30572,31206,70887,163132,75664,468984,445560",,,TOL,Toluca,3,6618,,,Mexico,,2016-11-05 23:00,,,"Tiago Volpi,D.Escalante,J.Bornstein,V.Milke,J.Gomez,N.Dominguez,Camilo,E.Benitez,L.Noriega,A.Sepulveda,E.Villa,C.Fierro,M.Osuna,Y.Candelo,M.Jimenez,E.Hernandez,R.Pena,A.Hernandez","409017,207926,49549,559985,402810,467969,256605,69167,97892,215428,18629,281870,420527,282153,71718,630615,769570,363488",,,QFC,Queretaro FC,2,1943,Mexico Liga MX,2258149,,2016/2017,,,16
"C.Campestrini,R.Herrera,C.Orrantia,D.Schmidt,O.Rojas,D.Toledo,P.Araujo,F.Torres,M.Alustiza,J.Amione,D.Escudero,F.Villasenor,C.Gutierrez,S.Ceballos,P.Miguez,C.Bermudez,E.Perez,A.Navarro","147562,169585,201110,570767,2847,70858,70424,71014,111033,200951,56867,71038,163150,500539,116919,70577,559997,57077",,,PUE,Puebla,3,7847,,,Mexico,,2016-09-25 01:00,,,"C.Rodriguez,E. P. Herrera,J.Olvera de los Santos,F.Erpen,E.Loeschbor,D.Cabrera,J.Rodriguez,C. Penilla,D.Valdes,J.Cuero Castro,R.Ruidiaz,H.Rodriguez,J.Zarate,S.Vegas,L.Rey,J.Urbina,M.Sansores,I.Gonzalez","182467,186936,70411,69724,528351,70859,30589,207784,390758,207652,200318,200588,199913,478454,6857,112072,197077,517450",,,MOR,Monarcas Morelia,2,6575,Mexico Liga MX,2258105,,2016/2017,,,11
"N.Guzman,Juninho,H. Ayala Castro,J. Torres Nilo,J.Duenas,L.Zelarayan,D.Alvarez,V.Sosa,G.Pizarro,L.Quinones,A.Gignac,A.Delort,M.Viniegra Garcia,J.Torres,E.Palos,J.Rivas,J.Damm,A.Acosta","193993,19287,70455,70468,163152,322965,73680,41552,188116,425810,38098,183530,70237,95292,70207,70219,311701,199355",,,TIG,Tigres,1,8561,,,Mexico,,2016-11-05 03:05,,,"F.Vilar,J. C. Valenzuela,M.Orozco,E.Aguilera,K.Gutierrez,G.Rodriguez,G.Hauche,A.Hurtado,J.Nunez,M.Caraglio,D. Moreno,Y.Corona,Juninho,V.Malcorra,H.Martin,P.Arriola,G.Lajud,J. C. Medina","70512,70475,72122,209273,348880,586768,41018,206227,70989,113757,50111,178169,198473,362229,558452,462244,528122,70477",,,TIJ,Tijuana,0,162418,Mexico Liga MX,2258147,,2016/2017,,,16
"M.Barovero,B.Beckeles,M. Gonzalez,E.Vera,M.De Luna,X.Baez,D.Riolfo,M.Iturra,L.Gallegos,E.Puch,C.Riano,F.Meza,M.Garcia,R.Prieto,A.Diaz,J.Gomez,Y.Gutierrez,S.Meza","113577,198777,49997,244791,111889,74885,239938,49866,206847,164290,359472,158897,195754,100176,601393,117579,70197,71530",,,NEC,Necaxa,0,1842,,,Mexico,,2016-07-31 01:06,,,"O.Perez,O. Gonzalez,R.Lopez,E.Garcia,O.Murillo,J.Urretaviscaya,S.Almeida,J.Hernandez,I.Ochoa,J. S. Medina Ramirez,W.Morelo,E.Sanchez,F.Venegas,Mateus,A.Blanco,J.Martinez,J.Ramirez,J.Calero","30587,168190,432851,464759,167928,114680,293945,159848,726366,206767,166863,772320,693677,673612,111877,111904,524850,611739",,,PAC,Pachuca,1,7848,Mexico Liga MX,2258034,,2016/2017,,,3
"J. D. J. Corona,Maza,J.Dominguez,R.Ruiz Toledo,J.Garcia,Gato Silva,J. Rojas,R.Baca,C.Gimenez,J.Benitez,J.Garcia,J.Guerron,J.Cristaldo,G.Allison,A. L. Ramirez,A.Rojas,R.Cota,V.Zuniga","70878,30964,70199,277145,531757,50027,114065,274099,74585,206856,731682,52490,113792,207791,50095,146796,611730,659560",,,CRU,Cruz Azul,2,6578,,,Mexico,,2016-10-30 02:06,,,"R.Cota,C. Salcido,H.Marin,E. W. Hernandez,J.Sanchez,O.Pineda,I. Brizuela,M.Bueno,C.Cisneros,M.Perez Ortiz,A.Zaldivar,J.Rodriguez,J. Pereira,A. Pulido,J.Lopez,N.Calderon,J. Vazquez,C. A. Pena","111873,34479,463324,141633,213221,559986,178205,292268,429345,399487,444351,324432,278569,196884,430767,141653,342776,212476",,,CDG,CD Guadalajara,3,7807,Mexico Liga MX,2258144,,2016/2017,,,15
"P.Gallese,H.Cervantes,L.Sanchez,O.Vera,R.Noya,G.Penalba,R.Acosta,A.Luna,H.Cid,J.Albin,J.Furch,L.Rodriguez,D.Villalva,E.Hernandez,J.Perez,E.Andrade,M.Cahais,J.Chiapas","116920,71700,354077,112314,611545,39233,589418,206699,464725,37469,211074,209304,164723,70204,316022,70220,21416,70816",,,VER,Veracruz,0,6382,,,Mexico,,2016-11-06 01:00,,,"J.Orozco,C.Montes,I.Piris,J. M. Basanta,W. Ayovi,W. Gargano,C.Sanchez,C.Ortiz,R.Funes Mori,D. Pabon,Y.Chara,E.Juarez,E.Cardona,A.Gonzalez,H.Mier,L.Perez,L.Cardenas,M.Dominguez","71526,664644,195190,18521,30332,56585,188589,159465,190511,158263,244298,111885,177507,292903,229821,31009,514295,774427",,,MON,Monterrey,4,7849,Mexico Liga MX,2258150,,2016/2017,,,16
"O.Perez,O. Gonzalez,O.Murillo,E.Aguirre,J. S. Medina Ramirez,V.Guzman,E.Gutierrez,J.Hernandez,H.Lozano,J.Urretaviscaya,F.Jara,R.Lopez,R. Pizarro,R.Botta,A.Blanco,J.Martinez,J.Ramirez,J.Calero","30587,168190,167928,564634,206767,643749,497838,159848,521210,114680,129326,432851,390785,168390,111877,111904,524850,611739",,,PAC,Pachuca,1,7848,,,Mexico,,2016-11-05 23:00,,,"J. D. J. Corona,Maza,J.Dominguez,E. Andia,J.Garcia,Gato Silva,J. Rojas,C.Gimenez,R.Baca,R.Ruiz Toledo,J.Benitez,J.Cristaldo,G.Allison,A. L. Ramirez,A. Aldrete,A.Rojas,R.Cota,J.Garcia","70878,30964,70199,193930,731682,50027,114065,74585,274099,277145,206856,113792,207791,50095,70827,146796,611730,531757",,,CRU,Cruz Azul,2,6578,Mexico Liga MX,2258148,,2016/2017,,,16
"M. Munoz,P.Goltz,M.Samudio,P.Aguilar,E.Alvarez,William da Silva,R.Sambueza,J.Guerrero,R. Ibarra,M. Arroyo,O. Peralta,H.Gonzalez,G.Buron,E.Pimentel,S.Romero,O.Mares Martinez,C.Rosel,L.Amador","30586,103816,96817,106128,783505,128362,18651,72147,207243,52559,75625,188123,497822,277275,213106,71033,616987,805439",,,CFA,CF America,1,6576,,,Mexico,,2016-11-06 01:00,,,"O.Ustari,R. Marquez,D.Arreola,L.Reyes,J.Maduena,E.Rivera,D.Alvarez,J.Salas,B.Garnica,R.Salinas Ortiz,M.Barragan,G.Aguirre,J.Duque,J.Barraza,L.Caballero,D.Cruz,M.Fraga Nicona,J.Torres","30992,30740,141652,766849,302493,299052,612772,558374,684129,72130,494183,721448,50258,163151,184060,683765,70800,766853",,,ATL,Atlas,1,6577,Mexico Liga MX,2258151,,2016/2017,,,16
"C.Rodriguez,E. P. Herrera,J.Olvera de los Santos,S.Vegas,E.Loeschbor,J.Rodriguez,D.Valdes,R. Millar,J.Cuero Castro,M.Sansores,R.Ruidiaz,F.Erpen,D.Cabrera,J.Zarate,C. Penilla,L.Rey,J.Urbina,C.Morales","182467,186936,70411,478454,528351,30589,390758,49996,207652,197077,200318,69724,70859,199913,207784,6857,112072,70984",,,MOR,Monarcas Morelia,1,6575,,,Mexico,,2016-11-06 18:00,,,"A.Palacios,J.Van Rankin,G.Alcoba,D.Veron,L.Fuentes,K.Escamilla,P.Barrera,A.Gonzalez,J.Gallardo,F. Martinez,M.Britos,S.Berjon,A.Saldivar Medina,E.Herrera,M.Alatorre,J.Garcia Fernandez,A. Castro,S.Palacios","103783,310528,56830,70813,167052,610642,70865,165706,597976,237608,166119,213712,212486,277263,70918,178176,7059,651114",,,PUM,Pumas,1,1946,Mexico Liga MX,2258154,,2016/2017,,,16
"C.Campestrini,R.Herrera,E.Duenas,C.Orrantia,O.Rojas,P.Miguez,D.Toledo,P.Araujo,D.Escudero,M.Alustiza,A.Navarro,F.Villasenor,F.Arizala,J.Amione,A.Cortes Valdovino,A.Canelo,D.Schmidt,F.Torres","147562,169585,70951,201110,2847,116919,70858,70424,56867,111033,57077,71038,50203,200951,70209,616400,570767,71014",,,PUE,Puebla,1,7847,,,Mexico,,2016-11-06 03:00,,,"M.Barovero,B.Beckeles,M. Gonzalez,J.Gonzalez,M.De Luna,M.Garcia,M.Iturra,L.Gallegos,J.Isijara,F.Espindola,E.Puch,F.Meza,R.Prieto,D.Riolfo,A.Vela,C.Riano,Y.Gutierrez,S.Meza","113577,198777,49997,558633,111889,195754,49866,206847,215038,52421,164290,158897,100176,239938,70011,359472,70197,71530",,,NEC,Necaxa,3,1842,Mexico Liga MX,2258153,,2016/2017,,,16
"R.Cota,C. Salcido,J. Pereira,H.Marin,E. W. Hernandez,O.Pineda,J.Lopez,I. Brizuela,C.Cisneros,M.Perez Ortiz,M.Bueno,J.Rodriguez,O.Alanis,A. Pulido,M. Ponce,N.Calderon,J. Vazquez,C. A. Pena","111873,34479,278569,463324,141633,559986,430767,178205,429345,399487,292268,324432,171205,196884,200992,141653,342776,212476",,,CDG,CD Guadalajara,1,7807,,,Mexico,,2016-11-06 01:06,,,"W.Yarbrough,E. Velarde Calvillo,G.Burdisso,F.Navarro,D.Novaretti,E.Hernandez,L. Montes,A. Mejia,L.Lopez,G.Cano,M.Boselli,H.Burbano,C.Martinez,M.Moralez,J.Cuevas,C.Valdez,A.Rocha,J.Gonzalez","342699,70809,166510,115731,184132,106134,75059,50341,534735,113616,18859,261543,71527,29587,113963,70485,418259,121042",,,LEO,Leon,1,1841,Mexico Liga MX,2258152,,2016/2017,,,16
"N.Guzman,Juninho,H. Ayala Castro,J. Torres Nilo,J.Duenas,L.Zelarayan,V.Sosa,G.Pizarro,J. Aquino,L.Quinones,A.Delort,D.Alvarez,M.Viniegra Garcia,E.Palos,J.Rivas,J.Damm,A.Acosta,J.Quinones","193993,19287,70455,70468,163152,322965,41552,188116,172324,425810,183530,73680,70237,70207,70219,311701,199355,720560",,,TIG,Tigres,3,8561,,,Mexico,,2016-10-23 18:00,,,"A.Palacios,G.Alcoba,D.Veron,L.Fuentes,M.Alatorre,K.Escamilla,J.Cortes,A.Gonzalez,P.Barrera,J.Gallardo,M.Britos,J.Van Rankin,F. Martinez,S.Berjon,A.Saldivar Medina,E.Herrera,J.Garcia Fernandez,A. Castro","103783,56830,70813,167052,70918,610642,183539,165706,70865,597976,166119,310528,237608,213712,212486,277263,178176,7059",,,PUM,Pumas,1,1946,Mexico Liga MX,2258136,,2016/2017,,,14
"E.Hernandez,D.Escalante,V.Milke,L.Ricardo Esqueda Ornelas,R.Pena,N.Dominguez,E.Benitez,A.Sepulveda,M.Osuna,A.Renteria,E.Villa,L. Gil,P.Rubio,A.Zamorano,G.Alcala,A.Hernandez,P.Yrizar,J.Cortizo","630615,207926,559985,94801,769570,467969,69167,215428,420527,317122,18629,198448,337019,254610,610744,363488,731474,737290",,,QFC,Queretaro FC,2,1943,,,Mexico,,2016-10-29 23:00,,,"O.Jimenez,B.Pires,F.Araujo,J.Patino,J.Nava,E. Arevalo,L. Mendoza,D.Villalpando,J.Fabbro,J.Ayovi,Derley,W.Paredes,A.Marin,M.Viana,H.Ruiz,J. Orozco,M.Zuniga,A.Duran","463774,500541,121652,675269,111893,56576,195583,518567,96815,208343,478987,71544,303936,193709,277276,150712,393594,559983",,,JAG,Jaguares Chiapas,1,6621,Mexico Liga MX,2258139,,2016/2017,,,15
