awayPlayers,awayPlayersId,awayPlayersX,awayPlayersY,awayTeamAcronym,awayTeamFullName,awayTeamGoal,awayTeamId,card,corner,country,cross,date,foulcommit,goal,homePlayers,homePlayersId,homePlayersX,homePlayersY,homeTeamAcronym,homeTeamFullName,homeTeamGoal,homeTeamId,league,matchId,possession,season,shotoff,shoton,stage
,,,,JAG,no_hay_datos,0,,,,Mexico,,2002-11-24 22:00,,,,,,,MDZ,no_hay_datos,0,,Mexico Liga MX,179547,,2002/2003,,,19
,,,,PUE,no_hay_datos,0,,,,Mexico,,2002-11-24 22:00,,,,,,,PAC,no_hay_datos,0,,Mexico Liga MX,179543,,2002/2003,,,19
,,,,MON,no_hay_datos,0,,,,Mexico,,2002-08-31 21:00,,,,,,,CEL,no_hay_datos,0,,Mexico Liga MX,174878,,2002/2003,,,5
,,,,PUM,Pumas,2,1946,,,Mexico,,2002-11-24 22:00,,,,,,,MOR,Monarcas Morelia,2,6575,Mexico Liga MX,179540,,2002/2003,,,19
,,,,ATL,Atlas,0,6577,,,Mexico,,2002-08-24 23:00,,,,,,,MOR,Monarcas Morelia,2,6575,Mexico Liga MX,174721,,2002/2003,,,4
,,,,CFA,no_hay_datos,0,,,,Mexico,,2002-11-24 22:00,,,,,,,TIG,no_hay_datos,0,,Mexico Liga MX,179538,,2002/2003,,,19
,,,,SAN,no_hay_datos,0,,,,Mexico,,2002-08-31 21:00,,,,,,,JAG,no_hay_datos,0,,Mexico Liga MX,174877,,2002/2003,,,5
,,,,PUM,no_hay_datos,0,,,,Mexico,,2002-09-21 21:00,,,,,,,JAG,no_hay_datos,0,,Mexico Liga MX,176092,,2002/2003,,,9
,,,,MON,no_hay_datos,0,,,,Mexico,,2002-11-24 22:00,,,,,,,NEC,no_hay_datos,0,,Mexico Liga MX,179548,,2002/2003,,,19
,,,,JAG,no_hay_datos,0,,,,Mexico,,2002-09-28 21:00,,,,,,,VER,no_hay_datos,0,,Mexico Liga MX,176707,,2002/2003,,,10
,,,,CDG,no_hay_datos,0,,,,Mexico,,2002-09-28 23:00,,,,,,,SAN,no_hay_datos,0,,Mexico Liga MX,176713,,2002/2003,,,10
,,,,QFC,no_hay_datos,0,,,,Mexico,,2002-10-05 21:00,,,,,,,CEL,no_hay_datos,0,,Mexico Liga MX,176980,,2002/2003,,,11
,,,,ATL,no_hay_datos,0,,,,Mexico,,2002-11-24 22:00,,,,,,,SAN,no_hay_datos,0,,Mexico Liga MX,179545,,2002/2003,,,19
,,,,JAG,no_hay_datos,0,,,,Mexico,,2002-08-24 23:00,,,,,,,SAN,no_hay_datos,0,,Mexico Liga MX,174722,,2002/2003,,,4
,,,,PAC,no_hay_datos,0,,,,Mexico,,2002-10-23 23:00,,,,,,,CRU,no_hay_datos,0,,Mexico Liga MX,177907,,2002/2003,,,3
,,,,TIG,no_hay_datos,0,,,,Mexico,,2002-10-19 23:00,,,,,,,MON,no_hay_datos,0,,Mexico Liga MX,177826,,2002/2003,,,14
,,,,SAN,no_hay_datos,0,,,,Mexico,,2002-11-02 21:00,,,,,,,VER,no_hay_datos,0,,Mexico Liga MX,178657,,2002/2003,,,16
