awayPlayers,awayPlayersId,awayPlayersX,awayPlayersY,awayTeamAcronym,awayTeamFullName,awayTeamGoal,awayTeamId,card,corner,country,cross,date,foulcommit,goal,homePlayers,homePlayersId,homePlayersX,homePlayersY,homeTeamAcronym,homeTeamFullName,homeTeamGoal,homeTeamId,league,matchId,possession,season,shotoff,shoton,stage
"J.Rodriguez,N.Vidrio,C.Rodriguez,H.Marin,C. Salcido,P.Araujo,F.Arce,D.Toledo,I.Castro,C.Fierro,O.Bravo,J. Pereira,O.Esparza Morales,A.Reyna,A. De Nigris,G.Hernandez,L.Michel,J.Ramirez","324432,114058,75057,463324,34479,70424,70825,70858,70814,281870,31010,278569,70423,72126,70239,343939,70421,524850",,,CDG,CD Guadalajara,0,7807,,,Mexico,,2014-11-15 23:00,,,"J.Orozco,S.Meza,J. S. Medina Ramirez,H.Mier,E. Velarde Calvillo,L.Silva,D. Pabon,J. Zavala,C.Delgado,N.Cardozo,H.Suazo,E.Juarez,B.Hernandez,C.Ramirez,R.Rojas,J.Dios Ibarra,C.Acosta,O.Arellano","71526,71530,206767,229821,70809,132900,158263,71551,30472,18807,50048,111885,442341,303949,71324,207790,445781,73679",,,MON,Monterrey,1,7849,Mexico Liga MX,1715299,,2014/2015,,,8
"J.Dios Ibarra,J. S. Medina Ramirez,E.Juarez,H.Mier,E. Velarde Calvillo,S.Meza,L.Silva,J. Zavala,N.Cardozo,D. Pabon,H.Suazo,G.Madrigal,J.Hernandez,C.Ramirez,R.Rojas,L.Cardenas,O.Arellano,J.Portales","207790,206767,111885,229821,70809,71530,132900,71551,18807,158263,50048,292295,442346,303949,71324,514295,73679,564638",,,MON,Monterrey,1,7849,,,Mexico,,2014-08-30 01:30,,,"E.Hernandez,G.Corral,M.Martinez,D.Escalante,E.Lopez Navarro,Danilinho,A. Matias,William da Silva,M.Osuna,Camilo,A.Sepulveda,V.Hernandez,R.Jesus,J.Gastelum,R.Rico Ramirez,A.Escoto,D.Guastavino,O.Pineda","630615,164724,163136,207926,70403,80559,31206,128362,420527,256605,215428,111883,72684,167633,71691,262724,119371,559986",,,QFC,Queretaro FC,0,1943,Mexico Liga MX,1715286,,2014/2015,,,7
"F.Vilar,E. Castillo,E. P. Herrera,L.Venegas,F.Erpen,A. L. Ramirez,M.Leite,J.Hernandez,J. C. Medina,L.Caballero,M.Barragan,J.Chavez,E.Rivera,A.Gonzalez,S.Ponce,E.Brambila,P.Mascarenas,M.Fraga Nicona","70512,70976,186936,143886,69724,50095,133533,70008,70477,184060,494183,70226,299052,292903,68365,75664,559980,70800",,,ATL,Atlas,2,6577,,,Mexico,,2014-11-22 23:00,,,"M. Munoz,P.Goltz,P.Aguilar,O.Mares Martinez,V.Alvarado,J. Molina,L. Mendoza,O.Martinez,M. Arroyo,L.Rey,O. Peralta,H.Gonzalez,E.Pimentel,J. C. Valenzuela,G.Diaz,J.Guerrero,A.Diaz,S.Rodriguez","30586,103816,106128,71033,415706,112081,195583,157424,52559,6857,75625,188123,277275,70475,146795,72147,601393,571774",,,CFA,CF America,1,6576,Mexico Liga MX,1715379,,2014/2015,,,17
"R.Cota,E.Cortes,O.Rojas,M.Orozco,M.Romero,E.Mejia,L.Noriega,F.Torres,L.Lorona,E.Loboa,W.Cosme,A.Frausto,U.Alvarez,M.De Luna,M.De Jesus,L.Ricardo Esqueda Ornelas,F.Santos,J.Pajoy","111873,50293,2847,72122,18393,70402,97892,71014,396182,50056,206226,72115,184055,111889,78912,94801,113397,247677",,,PUE,Puebla,1,7847,,,Mexico,,2014-07-19 03:30,,,"C.Saucedo,I.Jimenez,E.Castro,O.Ortiz,G.Garza,J.Guemez,C.Pellerano,J.Arango,R.Ruiz Toledo,A.Moreno,D.Benedetto,A.Moreno,H.Martin,J. Corona,J.Nunez,G.Lajud,L.Chavez,J.Garcia","70206,141650,163127,445322,214248,471119,36099,38398,277145,59894,163766,431435,558452,277140,70989,528122,527616,519409",,,TIJ,Tijuana,0,162418,Mexico Liga MX,1715233,,2014/2015,,,1
"C.Martinez,E. W. Hernandez,J.Bottinelli,J.Magallon,J.Gonzalez,E.Hernandez,M.Caicedo,J. Vazquez,C. A. Pena,M.Sabah,M.Boselli,J.Cardenas,M.Bravo,Derley,L.Delgado,Y.Rivera,C.Rios,J.Ruiz","71527,141633,18848,70414,121042,106134,118370,342776,212476,70229,18859,72148,18964,155047,342790,119173,494300,534681",,,LEO,Leon,2,1841,,,Mexico,,2014-11-22 03:35,,,"C.Saucedo,J.Gandolfi,H.Pellerano,J.Nunez,R.Ruiz Toledo,I.Jimenez,J.Guemez,A.Guido,E.Villegas,D.Benedetto,D. Moreno,E.Castro,H.Martin,D.Nicolletti,P.Arriola,O.Ortiz,J.Salas,L.Chavez","70206,18640,18501,70989,277145,141650,471119,418256,444174,163766,50111,163127,558452,559992,462244,445322,558374,527616",,,TIJ,Tijuana,3,162418,Mexico Liga MX,1715377,,2014/2015,,,17
"J.Rodriguez,N.Vidrio,J. Pereira,C.Rodriguez,C. Salcido,P.Araujo,F.Arce,D.Toledo,I.Castro,O.Bravo,C.Fierro,K.Alvarez,O.Esparza Morales,A.Reyna,A. De Nigris,G.Hernandez,L.Michel,J.Ramirez","324432,114058,278569,75057,34479,70424,70825,70858,70814,31010,281870,244069,70423,72126,70239,343939,70421,524850",,,CDG,CD Guadalajara,2,7807,,,Mexico,,2014-11-22 01:30,,,"C.Rodriguez,I.Gonzalez,J.Huiqui,H.Ruiz,O.Fernandez,O.Hernandez,J.Zarate,C.Morales,E.Aguirre,D.Riascos,V.Guajardo,H.Pereira,D.Depetris,L.Morales,C.Lopez,M.Alaniz,L.Cardozo,C.Valdez","182467,517450,30584,277276,517483,601221,199913,70984,564634,74224,215432,142244,115260,371617,415703,495197,75571,70485",,,MOR,Monarcas Morelia,1,6575,Mexico Liga MX,1715376,,2014/2015,,,17
"O.Arce,A.Palacios,J.Van Rankin,M.Palacios,D.Veron,L.Fuentes,M.Romagnoli,D.Cabrera,D.Luduena,J.Cortes,V.Sosa,M.Britos,L.Augusto,D.Lopez,A.Saldivar Medina,F.Espinoza Barrera,C.Campos,D.Ramirez","210954,103783,310528,70802,70813,167052,30513,70859,71013,183539,41552,166119,70826,41730,212486,70853,200256,467976",,,PUM,Pumas,3,1946,,,Mexico,,2014-07-19 01:30,,,"E.Hernandez,G.Corral,M.Martinez,Y.Corona,R.Osorio,Danilinho,R.Jesus,M.Osuna,M.Jimenez,Camilo,William da Silva,V.Hernandez,D.Escalante,J.Gastelum,A.Sepulveda,S.Santana,A.Escoto,E.Lopez Navarro","630615,164724,163136,178169,34113,80559,72684,420527,71718,256605,128362,111883,207926,167633,215428,70430,262724,70403",,,QFC,Queretaro FC,1,1943,Mexico Liga MX,1715232,,2014/2015,,,1
"A.Palacios,J.Van Rankin,M.Palacios,D.Veron,L.Fuentes,M.Romagnoli,L.Augusto,D.Luduena,J.Cortes,V.Sosa,M.Britos,A.Saldivar Medina,E.Herrera,F.Espinoza Barrera,C.Campos,D.Ramirez,D.Lagos,K.Johnson","103783,310528,70802,70813,167052,30513,70826,71013,183539,41552,166119,212486,277263,70853,200256,467976,18401,493403",,,PUM,Pumas,1,1946,,,Mexico,,2014-08-03 18:00,,,"A. Talavera,F.Gamboa Gomez,P.da Silva,A.Galindo,O.Rojas,L.Lobos,C.Orrantia,R.Ortiz,A.Navarro,P.Velazquez,E.Benitez,C.Esquivel,A.Rios Martinez,J.Amione,M.Almazan,L.Sanchez,A.Benitez,D.Gama","70399,70967,31103,30572,178178,33721,201110,292481,536471,69168,69167,71030,163132,200951,70947,111886,562315,534678",,,TOL,Toluca,2,6618,Mexico Liga MX,1715257,,2014/2015,,,3
"J.Orozco,J. S. Medina Ramirez,E.Juarez,H.Mier,E. Velarde Calvillo,S.Meza,L.Silva,J. Zavala,N.Cardozo,D. Pabon,H.Suazo,G.Madrigal,C.Delgado,R.Rojas,J.Dios Ibarra,C.Acosta,O.Arellano,J.Portales","71526,206767,111885,229821,70809,71530,132900,71551,18807,158263,50048,292295,30472,71324,207790,445781,73679,564638",,,MON,Monterrey,1,7849,,,Mexico,,2014-08-09 02:30,,,"E.Hernandez,A.Cortes Valdovino,L.Jimenez Romero,O.Mascorro,V.Perales,L.Sanchez,J.Chiapas,Wilson Mathias,D.Villalva,C.Ochoa,L.Quinones,L.Martinez,E.Gil,E.Garcia,E.Andrade,C.Martinez,M.Rodriguez Cervantes,H.Cid","70204,70209,195192,72118,395288,354077,70816,70818,164723,71549,150109,100938,464728,464759,70220,207738,70441,464725",,,VER,Veracruz,2,6382,Mexico Liga MX,1715262,,2014/2015,,,4
"C.Saucedo,I.Jimenez,J.Gandolfi,H.Pellerano,G.Garza,J.Guemez,C.Pellerano,R.Ruiz Toledo,D.Benedetto,D. Moreno,J.Arango,E.Castro,A.Molina Nunez,A.Moreno,H.Martin,J. Corona,J.Nunez,G.Lajud","70206,141650,18640,18501,214248,471119,36099,277145,163766,50111,38398,163127,159849,59894,558452,277140,70989,528122",,,TIJ,Tijuana,0,162418,,,Mexico,,2014-08-09 01:30,,,"C.Rodriguez,C.Guzman,J.Huiqui,L.Cardozo,C.Morales,H.Pereira,J.Zarate,D.Riascos,A.Zamorano,C.Valdez,O.Fernandez,J.Olvera de los Santos,D.Depetris,C.Lopez,M.Alaniz,R.Godinez,V.Guajardo,E.Aguirre","182467,294973,30584,75571,70984,142244,199913,74224,254610,70485,517483,70411,115260,415703,495197,393071,215432,564634",,,MOR,Monarcas Morelia,0,6575,Mexico Liga MX,1715259,,2014/2015,,,4
