awayPlayers,awayPlayersId,awayPlayersX,awayPlayersY,awayTeamAcronym,awayTeamFullName,awayTeamGoal,awayTeamId,card,corner,country,cross,date,foulcommit,goal,homePlayers,homePlayersId,homePlayersX,homePlayersY,homeTeamAcronym,homeTeamFullName,homeTeamGoal,homeTeamId,league,matchId,possession,season,shotoff,shoton,stage
"J.Leano Del Castillo,H.Colace,B.Luna,R.Sambueza,E.Rangel Especiano,N.Pinto Martinez,E.Lillingston Garcia,J.Reyes,H.Gomez,J.Zamogilny,C.Saucedo,J.Nunez,J.Gandolfi,M.Almazan,A.Molina Nunez,E. Arevalo,F.Arce,J. Corona","70895,18568,28975,18651,71022,70921,70937,72131,69448,112079,70206,70989,18640,70947,159849,56576,70825,277140",,,MDZ,Mineros de Zacatecas,2,6574,,,Mexico,,2011-09-18 20:00,,,"C.Saucedo,J.Nunez,J.Gandolfi,M.Almazan,A.Molina Nunez,E. Arevalo,F.Arce,J. Corona,A.Pulido,D. Moreno,J.Sand,R.Ruiz Toledo,M.Gerk,I.Iniguez Gonzalez,J.Martinez,R.Medina,M.Perez Zuniga,L.Bovaglio","70206,70989,18640,70947,159849,56576,70825,277140,112092,50111,18653,277145,75415,70870,111903,70928,71705,52228",,,TIJ,Tijuana,0,162418,Mexico Liga MX,1019216,,2011/2012,,,9
"H.Rodriguez,F.Torres,M.Romero,J.Paganoni,S.Villalobos Gutierrez,D.Arreola,F.Santos,A.Zamora,G. Welcome,E.Cuahutle,C.Fernandez,L.Lopez,H.Cervantes,C.Rodriguez,R. Chavez,M.Cejas,S. Castillo,J.Torres","200588,71014,121024,70490,188348,141652,113397,186059,129811,260014,255873,70253,71700,75057,70203,18918,31070,95292",,,ATL,Atlas,2,6577,,,Mexico,,2011-09-18 01:00,,,"C.Fernandez,L.Lopez,H.Cervantes,C.Rodriguez,R. Chavez,M.Cejas,S. Castillo,J.Torres,E.Hernandez,E.Esqueda,E.Brambila,F.Borja,J.Rojas,J.Munoz,M.Pinto,J.Lacerda,N.Vidrio,L.Emanuel Ayala","255873,70253,71700,75057,70203,18918,31070,95292,106134,106188,75664,39730,141641,5087,49804,56841,114058,74590",,,PAC,Pachuca,4,7848,Mexico Liga MX,1019211,,2011/2012,,,9
"G.Pineda,A.Miguel Zamora,L.Silva,R.Juarez,L.Garcia,D.Riascos,D. Beasley,O.Rincon Lopez,G.Pereyra,I.Romo,L.Michel,A.Ledesma,H.Reynoso Lopez,J.Magallon,K.Alvarez,P.Araujo,A.Medina,E.Mejia","31008,70536,132900,111875,30832,74224,38837,157870,70217,179034,70421,111890,70408,70414,244069,70424,30573,70402",,,PUE,Puebla,4,7847,,,Mexico,,2011-09-18 01:00,,,"L.Michel,A.Ledesma,H.Reynoso Lopez,J.Magallon,K.Alvarez,P.Araujo,A.Medina,E.Mejia,M. Fabian,O.Arellano,E.Torres,M.De Luna,J.Sanchez,C.Fierro,A.Alvarez Olivares,A.Polo Ramirez,J.Duran Gomez,A.Ortiz Arellano","70421,111890,70408,70414,244069,70424,30573,70402,111897,73679,238859,111889,213221,281870,71696,274242,97885,72127",,,CDG,CD Guadalajara,1,7807,Mexico Liga MX,1019212,,2011/2012,,,9
"A. Talavera,D.Novaretti,M.de la Torre,E.Duenas,I. Brizuela,M.Romagnoli,A. Matias,A.Torres,F.Gonzalez,C.Esquivel,I.Alonso,F.Gamboa Gomez,N.Calderon,D.De la Torre,M.Centeno,A.Rios Martinez,R.Nava Lopez,F.Araujo","70399,184132,70942,70951,178205,30513,31206,68519,71020,71030,75194,70967,141653,62341,70887,163132,157898,121652",,,TOL,Toluca,1,6618,,,Mexico,,2011-09-18 18:00,,,"A.Palacios,E. Velarde Calvillo,D.Veron,L.Fuentes,J.Ramirez,D.De Buen,J.Cortes,F.Palencia,C.Orrantia,D.Cabrera,M.Bravo,D.Izazola Ramirez,V.Patino Bermudez,M.Castro,E.Herrera,N.Teja,J.Garcia Fernandez,K.Quinones","103783,70809,70813,167052,257753,272616,183539,30575,201110,70859,18964,244067,70807,277264,277263,277266,178176,215831",,,PUM,Pumas,4,1946,Mexico Liga MX,1019215,,2011/2012,,,9
"J.Magallon,P.Araujo,A.Medina,J.Sanchez,A.Gallardo,M. Fabian,E.Torres,X.Baez,C.Fierro,A.Navarrete,A. Mosquera,O.Rojas,J. C. Valenzuela,J.Reyes,R. Jimenez,J. Molina,A.Rosinei,D.Montenegro","70414,70424,30573,213221,248463,111897,238859,74885,281870,70405,70255,2847,70475,278719,292313,112081,19317,35423",,,CDG,CD Guadalajara,3,7807,,,Mexico,,2011-10-23 22:00,,,"A.Navarrete,A. Mosquera,O.Rojas,J. C. Valenzuela,J.Reyes,R. Jimenez,J. Molina,A.Rosinei,D.Montenegro,C.Benitez,J.Martinez,G.Corral,A.Reyna,M.Vuoso,L.Michel,M.De Luna,A.Ledesma,H.Reynoso Lopez","70405,70255,2847,70475,278719,292313,112081,19317,35423,31073,111904,164724,72126,3247,70421,111889,111890,70408",,,CFA,CF America,1,6576,Mexico Liga MX,1019271,,2011/2012,,,14
"A.Alvarez Olivares,A.Ortiz Arellano,D.Cervantes,J.Duran Gomez,R. Salinas,L.Silva,A.Miguel Zamora,D. Beasley,G.Pineda,L.Garcia,I.Romo,A.Polo Ramirez,D.Osorno Calvillo,U.Alvarez,M.Rodriguez Cervantes,D.Campos Peiro,B.Arizpe,C.Victorino","71696,72127,70404,97885,149043,132900,70536,38837,31008,30832,179034,274242,70494,184055,70441,185182,184093,22835",,,PUE,Puebla,3,7847,,,Mexico,,2011-10-23 18:00,,,"A. Talavera,E.Duenas,F.Araujo,J.Cruzalta Cruz,M.Romagnoli,D.De la Torre,A. Matias,A.Torres,N.Calderon,C.Esquivel,I.Alonso,M.de la Torre,M.Centeno,A.Rios Martinez,R.Nava Lopez,F.Gonzalez,E.Trejo,J.Calderon","70399,70951,121652,70958,30513,62341,31206,68519,141653,71030,75194,70942,70887,163132,157898,71020,179076,281112",,,TOL,Toluca,4,6618,Mexico Liga MX,1019270,,2011/2012,,,14
"A.Torres,M.Romagnoli,N.Calderon,D.De la Torre,A. Matias,C.Esquivel,I.Alonso,A.Rios Martinez,Y.Gutierrez,F.Pinto,J.Dominguez,J. Pereira,W.Ponce,I.Castro,C.Gimenez,C.Villaluz,A.Cortes Valdovino,A.Vela","68519,30513,141653,62341,31206,71030,75194,163132,70197,70260,70199,278569,49833,70814,74585,70228,70209,70011",,,TOL,Toluca,0,6618,,,Mexico,,2011-10-27 01:00,,,"Y.Gutierrez,F.Pinto,J.Dominguez,J. Pereira,W.Ponce,I.Castro,C.Gimenez,C.Villaluz,A.Cortes Valdovino,A.Vela,E.Villa,A. Castro,E.Perea,H.Droguett,A. Talavera,D.Novaretti,F.Gamboa Gomez,E.Duenas","70197,70260,70199,278569,49833,70814,74585,70228,70209,70011,18629,7059,26125,70929,70399,184132,70967,70951",,,CRU,Cruz Azul,0,6578,Mexico Liga MX,1019277,,2011/2012,,,15
"J.Munoz,J.Rojas,S. Castillo,E.Brambila,H. Herrera,E.Esqueda,F.Borja,E.Hernandez,C.Rodriguez,R.Martinez,F.Vilar,E. P. Herrera,Y.Corona,M.Cabrera,J.Huiqui,R.Marquez,J.Gastelum,E.Lugo","5087,141641,31070,75664,274623,106188,39730,106134,75057,94995,70512,186936,178169,70259,30584,70836,167633,70221",,,PAC,Pachuca,2,7848,,,Mexico,,2011-10-26 02:30,,,"F.Vilar,E. P. Herrera,Y.Corona,M.Cabrera,J.Huiqui,R.Marquez,J.Gastelum,E.Lugo,A. L. Ramirez,M.Sabah,L.Sandoval Oliva,J. Rojas,D.Manso,A.Sepulveda,C.Velazquez,L.Lopez,M.Cejas,R. Chavez","70512,186936,178169,70259,30584,70836,167633,70221,50095,70229,71050,114065,18893,215428,102981,70253,18918,70203",,,MOR,Monarcas Morelia,2,6575,Mexico Liga MX,1019272,,2011/2012,,,15
"C. Salcido,Danilinho,D.Alvarez,D.Toledo,L.Kontogiannis,H.Mancilla,L.Lobos,A. Pulido,G.Trujillo Corona,J.Duenas,M. Munoz,A.Diego,L.Venegas,A.Luna,O.Rojas,J.Guerrero,C.Bermudez,J.Cuevas","34479,80559,73680,70858,148961,74591,33721,196884,70815,163152,30586,70851,143886,277143,178178,72147,70577,113963",,,TIG,Tigres,0,8561,,,Mexico,,2011-09-18 03:00,,,"M. Munoz,A.Diego,L.Venegas,A.Luna,O.Rojas,J.Guerrero,C.Bermudez,J.Cuevas,O.Martinez,M.Ortiz,F.Fonseca,E.Reyes,J.Hernandez Gonzalez,A.Munoz,E.Palos,I.Jimenez,H. Ayala Castro,J. Torres Nilo","30586,70851,143886,277143,178178,72147,70577,113963,157424,112093,40975,290049,102975,70542,70207,141650,70455,70468",,,ATL,Atlante,1,1942,Mexico Liga MX,1019213,,2011/2012,,,9
"I.Jimenez,J. Torres Nilo,Danilinho,M.Viniegra Garcia,L.Lobos,A.Acosta,H.Mancilla,E.Pacheco,J.Duenas,A. Pulido,L.Michel,M.De Luna,A.Ledesma,H.Reynoso Lopez,J.Magallon,P.Araujo,M. Fabian,A.Medina","141650,70468,80559,70237,33721,199355,74591,112313,163152,196884,70421,111889,111890,70408,70414,70424,111897,30573",,,TIG,Tigres,0,8561,,,Mexico,,2011-10-27 02:00,,,"L.Michel,M.De Luna,A.Ledesma,H.Reynoso Lopez,J.Magallon,P.Araujo,M. Fabian,A.Medina,A.Gallardo,J.Sanchez,E.Torres,X.Baez,E.Mejia,A.Salazar,E.Palos,C. Salcido,Juninho,H. Ayala Castro","70421,111889,111890,70408,70414,70424,111897,30573,248463,213221,238859,74885,70402,111896,70207,34479,19287,70455",,,CDG,CD Guadalajara,1,7807,Mexico Liga MX,1019278,,2011/2012,,,15
"L.Bovaglio,H.Colace,R.Sambueza,E.Rangel Especiano,N.Pinto Martinez,J.Reyes,H.Gomez,E.Lillingston Garcia,R.Ruiz De Barbieri,J.Zamogilny,A.Alvarez Olivares,A.Polo Ramirez,A.Ortiz Arellano,D.Cervantes,J.Duran Gomez,A.Miguel Zamora,D. Beasley,L.Silva","52228,18568,18651,71022,70921,72131,69448,70937,70935,112079,71696,274242,72127,70404,97885,70536,38837,132900",,,MDZ,Mineros de Zacatecas,1,6574,,,Mexico,,2011-10-27 02:00,,,"A.Alvarez Olivares,A.Polo Ramirez,A.Ortiz Arellano,D.Cervantes,J.Duran Gomez,A.Miguel Zamora,D. Beasley,L.Silva,G.Pineda,D.Riascos,L.Garcia,D.Osorno Calvillo,G.Pereyra,R.Juarez,C.Martinez,M.Alatorre,D.Davino,M.Perez Zuniga","71696,274242,72127,70404,97885,70536,38837,132900,31008,74224,30832,70494,70217,111875,71527,70918,70436,71705",,,PUE,Puebla,2,7847,Mexico Liga MX,1019282,,2011/2012,,,15
"D.Luduena,J.Rodriguez,O. Peralta,C.Quintero,O.Perez,M.Orozco,A.Matellan,C.Sanchez,D.Alcantar Garcia,J.Gonzalez,I.Torres,J.Chiapas,M. Torres,I.Blanco,W.Aguirre,O.Sanchez,S.Hoyos,J.Estrada","71013,30589,75625,51334,30587,72122,37500,70470,70521,70549,70418,70816,50297,18988,46699,30777,18867,70971",,,SAN,Santos,1,7857,,,Mexico,,2011-09-18 02:45,,,"O.Perez,M.Orozco,A.Matellan,C.Sanchez,D.Alcantar Garcia,J.Gonzalez,I.Torres,J.Chiapas,M. Torres,I.Blanco,W.Aguirre,O.Sanchez,S.Hoyos,J.Estrada,R.Salinas Ortiz,F.Baloy,C. Suarez,C.Morales","30587,72122,37500,70470,70521,70549,70418,70816,50297,18988,46699,30777,18867,70971,72130,19248,52495,70984",,,SAN,Atletico de San Luis,0,6358,Mexico Liga MX,1019214,,2011/2012,,,9
"O.Vera,O.Martinez,A.Diego,J.Hernandez Gonzalez,G.Maldonado,C.Bermudez,M.Cordoba,M.Ortiz,F.Fonseca,A.Palacios,M.Palacios,D.Veron,L.Fuentes,J.Cortes,D.Cabrera,E. Velarde Calvillo,F.Espinoza Barrera,F.Palencia","112314,157424,70851,102975,49672,70577,21379,112093,40975,103783,70802,70813,167052,183539,70859,70809,70853,30575",,,ATL,Atlante,0,1942,,,Mexico,,2011-10-27 03:00,,,"A.Palacios,M.Palacios,D.Veron,L.Fuentes,J.Cortes,D.Cabrera,E. Velarde Calvillo,F.Espinoza Barrera,F.Palencia,M.Bravo,E.Herrera,J.Cacho,N.Teja,A.Munoz,A.Luna,O.Rojas,L.Venegas,J.Guerrero","103783,70802,70813,167052,183539,70859,70809,70853,30575,18964,277263,74645,277266,70542,277143,178178,143886,72147",,,PUM,Pumas,1,1946,Mexico Liga MX,1019281,,2011/2012,,,15
"L.Robles,R.Jimenez,F.Torres,L.Emanuel Ayala,J.Paganoni,F.Santos,D.Arreola,J.Barraza,M.Romero,S.Villalobos Gutierrez,L.Telles,J.Orozco,S.Meza,R.Osorio,M.Morales,J. M. Basanta,N.Cardozo,L.Perez","70453,70461,71014,74590,70490,113397,141652,163151,121024,188348,257930,71526,71530,34113,71546,18521,18807,31009",,,ATL,Atlas,0,6577,,,Mexico,,2011-10-27 02:00,,,"J.Orozco,S.Meza,R.Osorio,M.Morales,J. M. Basanta,N.Cardozo,L.Perez,C.Delgado,W. Ayovi,S.Santana,H.Suazo,A.Carreno,W.Paredes,S.Perez,M.Cazaubon,M.Pinto,L.Ramos,J.Lacerda","71526,71530,34113,71546,18521,18807,31009,30472,30332,70430,50048,157426,71544,112073,294056,49804,292901,56841",,,MON,Monterrey,2,7849,Mexico Liga MX,1019275,,2011/2012,,,15
"J.Reyes,R. Jimenez,J. Molina,A.Rosinei,D.Montenegro,C.Benitez,J.Martinez,V.Sanchez,M.Vuoso,O.Sanchez,J.Estrada,R.Salinas Ortiz,R.Figueroa,J.Hoyo,C. Suarez,J.Cardenas,C.Morales,O.Mares Martinez","278719,292313,112081,19317,35423,31073,111904,2862,3247,30777,70971,72130,70979,207820,52495,72148,70984,71033",,,CFA,CF America,1,6576,,,Mexico,,2011-10-27 03:00,,,"O.Sanchez,J.Estrada,R.Salinas Ortiz,R.Figueroa,J.Hoyo,C. Suarez,J.Cardenas,C.Morales,O.Mares Martinez,D.Luduena,C.Quintero,A.Galindo,J. A. Escoboza,J.Toledo,A.Navarrete,A. Mosquera,O.Rojas,J. C. Valenzuela","30777,70971,72130,70979,207820,52495,72148,70984,71033,71013,51334,30572,277141,157472,70405,70255,2847,70475",,,SAN,Santos,1,7857,Mexico Liga MX,1019279,,2011/2012,,,15
"H.Ruiz,E.Lopez Navarro,M.Oviedo,C.Bueno,O.Perez,M.Orozco,A.Matellan,D.Alcantar Garcia,G.Cerda,I.Torres,J.Chiapas,M. Torres,M.Velasco,W.Aguirre,A.Moreno,L.Sanchez,A.Garcia Arias,S.Ponce","277276,70403,210945,40188,30587,72122,37500,70521,118534,70418,70816,50297,62340,46699,59894,111886,72117,68365",,,QFC,Queretaro FC,1,1943,,,Mexico,,2011-10-27 02:30,,,"O.Perez,M.Orozco,A.Matellan,D.Alcantar Garcia,G.Cerda,I.Torres,J.Chiapas,M. Torres,M.Velasco,W.Aguirre,A.Moreno,L.Sanchez,A.Garcia Arias,S.Ponce,R.Rico Ramirez,M.Lopez Mondragon,M.Jimenez,P.Bonells Mendoza","30587,72122,37500,70521,118534,70418,70816,50297,62340,46699,59894,111886,72117,68365,71691,71049,71718,70863",,,SAN,Atletico de San Luis,2,6358,Mexico Liga MX,1019280,,2011/2012,,,15
"M.Cabrera,J.Huiqui,L.Sandoval Oliva,J.Lozano,A. L. Ramirez,R.Marquez,M.Sabah,J. Rojas,D.Manso,M. Munoz,O.Rojas,A.Luna,L.Venegas,A.Diego,M.Cordoba,O.Martinez,J.Cuevas,J.Hernandez Gonzalez","70259,30584,71050,30583,50095,70836,70229,114065,18893,30586,178178,277143,143886,70851,21379,157424,113963,102975",,,MOR,Monarcas Morelia,4,6575,,,Mexico,,2011-10-29 22:00,,,"M. Munoz,O.Rojas,A.Luna,L.Venegas,A.Diego,M.Cordoba,O.Martinez,J.Cuevas,J.Hernandez Gonzalez,M.Ortiz,C.Bermudez,S.Guadarrama,F.Fonseca,A.Munoz,F.Vilar,E. P. Herrera,J.Gastelum,E.Lugo","30586,178178,277143,143886,70851,21379,157424,113963,102975,112093,70577,71034,40975,70542,70512,186936,167633,70221",,,ATL,Atlante,4,1942,Mexico Liga MX,1019291,,2011/2012,,,16
"J. D. J. Corona,F.Pinto,J.Dominguez,A. Castro,I.Castro,W.Ponce,C.Gimenez,C.Villaluz,H.Droguett,J. Orozco,E.Villa,G.Torrado,J. Aquino,E.Perea,A.Vela,N.Araujo,A.Cortes Valdovino,Y.Gutierrez","70878,70260,70199,7059,70814,49833,74585,70228,70929,150712,18629,30779,172324,26125,70011,207793,70209,70197",,,CRU,Cruz Azul,2,6578,,,Mexico,,2011-10-30 18:00,,,"C.Martinez,M.Alatorre,D.Davino,R.Sambueza,J.Zamogilny,L.Bovaglio,E.Lillingston Garcia,J.Partida Arevalo,N.Pinto Martinez,R.Ruiz De Barbieri,H.Gomez,J.Reyes,H.Colace,B.Luna,E.Rangel Especiano,M.Perez Zuniga,J.Leano Del Castillo,J.Martinez","71527,70918,70436,18651,112079,52228,70937,136533,70921,70935,69448,72131,18568,28975,71022,71705,70895,111903",,,MDZ,Mineros de Zacatecas,0,6574,Mexico Liga MX,1019285,,2011/2012,,,16
