awayPlayers,awayPlayersId,awayPlayersX,awayPlayersY,awayTeamAcronym,awayTeamFullName,awayTeamGoal,awayTeamId,card,corner,country,cross,date,foulcommit,goal,homePlayers,homePlayersId,homePlayersX,homePlayersY,homeTeamAcronym,homeTeamFullName,homeTeamGoal,homeTeamId,league,matchId,possession,season,shotoff,shoton,stage
,,,,JAG,no_hay_datos,0,,,,Mexico,,2004-11-21 18:00,,,,,,,VER,no_hay_datos,0,,Mexico Liga MX,206480,,2004/2005,,,17
,,,,CDG,no_hay_datos,0,,,,Mexico,,2004-11-21 18:00,,,,,,,PUM,no_hay_datos,0,,Mexico Liga MX,206487,,2004/2005,,,17
,,,,NEC,no_hay_datos,0,,,,Mexico,,2004-11-21 18:00,,,,,,,PAC,no_hay_datos,0,,Mexico Liga MX,206488,,2004/2005,,,17
,,,,MON,no_hay_datos,0,,,,Mexico,,2004-11-21 18:00,,,,,,,TOL,no_hay_datos,0,,Mexico Liga MX,206489,,2004/2005,,,17
,,,,TIG,no_hay_datos,0,,,,Mexico,,2004-11-14 22:00,,,,,,,SAN,no_hay_datos,0,,Mexico Liga MX,206128,,2004/2005,,,16
,,,,JAG,Jaguares Chiapas,2,6621,,,Mexico,,2004-09-19 22:00,,,,,,,SAN,Santos,4,7857,Mexico Liga MX,202736,,2004/2005,,,1
,,,,SAN,no_hay_datos,0,,,,Mexico,,2004-11-20 23:00,,,,,,,CRU,no_hay_datos,0,,Mexico Liga MX,206424,,2004/2005,,,17
,,,,MDZ,Mineros de Zacatecas,1,6574,,,Mexico,,2004-09-25 21:00,,,,,,,TOL,Toluca,1,6618,Mexico Liga MX,203555,,2004/2005,,,1
,,,,TOL,no_hay_datos,0,,,,Mexico,,2004-08-15 02:30,,,,,,,NEC,no_hay_datos,0,,Mexico Liga MX,200466,,2004/2005,,,1
,,,,MON,no_hay_datos,0,,,,Mexico,,2004-09-12 02:45,,,,,,,ATL,no_hay_datos,0,,Mexico Liga MX,202320,,2004/2005,,,1
,,,,JAG,no_hay_datos,0,,,,Mexico,,2004-10-31 18:00,,,,,,,PUM,no_hay_datos,0,,Mexico Liga MX,205287,,2004/2005,,,1
,,,,SAN,no_hay_datos,0,,,,Mexico,,2004-10-31 18:00,,,,,,,PAC,no_hay_datos,0,,Mexico Liga MX,205288,,2004/2005,,,1
,,,,DOR,no_hay_datos,0,,,,Mexico,,2004-11-21 02:30,,,,,,,MDZ,no_hay_datos,0,,Mexico Liga MX,206425,,2004/2005,,,17
,,,,PUE,Puebla,1,7847,,,Mexico,,2004-09-25 21:00,,,,,,,JAG,Jaguares Chiapas,1,6621,Mexico Liga MX,203557,,2004/2005,,,1
,,,,SAN,Santos,0,7857,,,Mexico,,2004-09-25 23:00,,,,,,,MON,Monterrey,1,7849,Mexico Liga MX,203561,,2004/2005,,,1
,,,,PUE,no_hay_datos,0,,,,Mexico,,2004-10-31 20:00,,,,,,,ATL,no_hay_datos,0,,Mexico Liga MX,205296,,2004/2005,,,1
,,,,PUE,no_hay_datos,0,,,,Mexico,,2004-10-21 02:45,,,,,,,CDG,no_hay_datos,0,,Mexico Liga MX,204682,,2004/2005,,,1
,,,,CRU,no_hay_datos,0,,,,Mexico,,2004-10-21 02:30,,,,,,,VER,no_hay_datos,0,,Mexico Liga MX,204680,,2004/2005,,,1
,,,,DOR,no_hay_datos,0,,,,Mexico,,2004-10-21 02:30,,,,,,,PAC,no_hay_datos,0,,Mexico Liga MX,204681,,2004/2005,,,1
,,,,MDZ,no_hay_datos,0,,,,Mexico,,2004-10-21 02:45,,,,,,,TIG,no_hay_datos,0,,Mexico Liga MX,204683,,2004/2005,,,1
,,,,TIG,no_hay_datos,0,,,,Mexico,,2004-10-23 23:00,,,,,,,CRU,no_hay_datos,0,,Mexico Liga MX,204819,,2004/2005,,,1
,,,,ATL,no_hay_datos,0,,,,Mexico,,2004-11-07 22:00,,,,,,,MDZ,no_hay_datos,0,,Mexico Liga MX,205668,,2004/2005,,,15
,,,,VER,no_hay_datos,0,,,,Mexico,,2004-11-13 21:00,,,,,,,PUE,no_hay_datos,0,,Mexico Liga MX,206022,,2004/2005,,,16
,,,,CDG,no_hay_datos,0,,,,Mexico,,2004-10-23 21:00,,,,,,,JAG,no_hay_datos,0,,Mexico Liga MX,204812,,2004/2005,,,1
,,,,TOL,no_hay_datos,0,,,,Mexico,,2004-11-13 21:00,,,,,,,JAG,no_hay_datos,0,,Mexico Liga MX,206023,,2004/2005,,,16
,,,,MOR,Monarcas Morelia,1,6575,,,Mexico,,2004-10-23 23:00,,,,,,,MON,Monterrey,2,7849,Mexico Liga MX,204818,,2004/2005,,,1
,,,,TOL,no_hay_datos,0,,,,Mexico,,2004-10-24 01:00,,,,,,,DOR,no_hay_datos,0,,Mexico Liga MX,204821,,2004/2005,,,1
,,,,PUM,Pumas,0,1946,,,Mexico,,2004-11-13 02:30,,,,,,,MOR,Monarcas Morelia,0,6575,Mexico Liga MX,205941,,2004/2005,,,16
,,,,SAN,no_hay_datos,0,,,,Mexico,,2004-10-22 02:30,,,,,,,PUM,no_hay_datos,0,,Mexico Liga MX,204687,,2004/2005,,,1
,,,,MON,no_hay_datos,0,,,,Mexico,,2004-11-07 20:00,,,,,,,ATL,no_hay_datos,0,,Mexico Liga MX,205665,,2004/2005,,,15
,,,,CFA,no_hay_datos,0,,,,Mexico,,2004-10-22 02:30,,,,,,,ATL,no_hay_datos,0,,Mexico Liga MX,204688,,2004/2005,,,1
,,,,CRU,no_hay_datos,0,,,,Mexico,,2004-11-13 21:00,,,,,,,CFA,no_hay_datos,0,,Mexico Liga MX,206024,,2004/2005,,,16
,,,,MDZ,no_hay_datos,0,,,,Mexico,,2004-11-14 01:00,,,,,,,CDG,no_hay_datos,0,,Mexico Liga MX,206026,,2004/2005,,,16
,,,,ATL,no_hay_datos,0,,,,Mexico,,2004-11-14 02:30,,,,,,,NEC,no_hay_datos,0,,Mexico Liga MX,206028,,2004/2005,,,16
,,,,ATL,no_hay_datos,0,,,,Mexico,,2004-11-14 01:00,,,,,,,DOR,no_hay_datos,0,,Mexico Liga MX,206027,,2004/2005,,,16
,,,,SAN,Santos,1,7857,,,Mexico,,2004-10-02 23:00,,,,,,,MOR,Monarcas Morelia,1,6575,Mexico Liga MX,203912,,2004/2005,,,1
,,,,PAC,no_hay_datos,0,,,,Mexico,,2004-11-13 23:00,,,,,,,MON,no_hay_datos,0,,Mexico Liga MX,206025,,2004/2005,,,16
,,,,JAG,no_hay_datos,0,,,,Mexico,,2004-10-02 23:00,,,,,,,MON,no_hay_datos,0,,Mexico Liga MX,203911,,2004/2005,,,1
,,,,PUE,no_hay_datos,0,,,,Mexico,,2004-10-03 02:30,,,,,,,NEC,no_hay_datos,0,,Mexico Liga MX,203919,,2004/2005,,,1
,,,,ATL,no_hay_datos,0,,,,Mexico,,2004-10-03 20:00,,,,,,,ATL,no_hay_datos,0,,Mexico Liga MX,203974,,2004/2005,,,1
,,,,CFA,no_hay_datos,0,,,,Mexico,,2004-10-03 01:00,,,,,,,CDG,no_hay_datos,0,,Mexico Liga MX,203917,,2004/2005,,,1
,,,,CRU,no_hay_datos,0,,,,Mexico,,2004-10-03 22:00,,,,,,,PAC,no_hay_datos,0,,Mexico Liga MX,203980,,2004/2005,,,1
,,,,MDZ,no_hay_datos,0,,,,Mexico,,2004-10-03 01:00,,,,,,,VER,no_hay_datos,0,,Mexico Liga MX,203918,,2004/2005,,,1
,,,,DOR,no_hay_datos,0,,,,Mexico,,2004-10-03 18:00,,,,,,,PUM,no_hay_datos,0,,Mexico Liga MX,203971,,2004/2005,,,1
,,,,TOL,no_hay_datos,0,,,,Mexico,,2004-10-16 23:00,,,,,,,CRU,no_hay_datos,0,,Mexico Liga MX,204495,,2004/2005,,,1
,,,,ATL,no_hay_datos,0,,,,Mexico,,2004-10-17 01:10,,,,,,,DOR,no_hay_datos,0,,Mexico Liga MX,204499,,2004/2005,,,1
,,,,NEC,no_hay_datos,0,,,,Mexico,,2004-10-16 21:00,,,,,,,JAG,no_hay_datos,0,,Mexico Liga MX,204491,,2004/2005,,,1
,,,,MOR,Monarcas Morelia,3,6575,,,Mexico,,2004-10-17 20:00,,,,,,,PUE,Puebla,0,7847,Mexico Liga MX,204567,,2004/2005,,,1
,,,,VER,no_hay_datos,0,,,,Mexico,,2004-10-17 01:00,,,,,,,TIG,no_hay_datos,0,,Mexico Liga MX,204497,,2004/2005,,,1
,,,,PAC,no_hay_datos,0,,,,Mexico,,2004-10-17 02:45,,,,,,,ATL,no_hay_datos,0,,Mexico Liga MX,204500,,2004/2005,,,1
