awayPlayers,awayPlayersId,awayPlayersX,awayPlayersY,awayTeamAcronym,awayTeamFullName,awayTeamGoal,awayTeamId,card,corner,country,cross,date,foulcommit,goal,homePlayers,homePlayersId,homePlayersX,homePlayersY,homeTeamAcronym,homeTeamFullName,homeTeamGoal,homeTeamId,league,matchId,possession,season,shotoff,shoton,stage
,,,,TOL,no_hay_datos,0,,,,Mexico,,2005-10-16 18:00,,,,,,,PUM,no_hay_datos,0,,Mexico Liga MX,224219,,2005/2006,,,12
,,,,NEC,no_hay_datos,0,,,,Mexico,,2005-10-02 01:00,,,,,,,VER,no_hay_datos,0,,Mexico Liga MX,223339,,2005/2006,,,11
,,,,ATL,no_hay_datos,0,,,,Mexico,,2005-10-16 01:00,,,,,,,TIG,no_hay_datos,0,,Mexico Liga MX,224112,,2005/2006,,,12
,,,,PAC,no_hay_datos,0,,,,Mexico,,2005-10-16 22:00,,,,,,,SAN,no_hay_datos,0,,Mexico Liga MX,224231,,2005/2006,,,12
,,,,VER,no_hay_datos,0,,,,Mexico,,2005-10-16 18:00,,,,,,,SAN,no_hay_datos,0,,Mexico Liga MX,224220,,2005/2006,,,12
,,,,SAN,Santos,0,7857,,,Mexico,,2005-10-22 23:00,,,,,,,MOR,Monarcas Morelia,1,6575,Mexico Liga MX,224588,,2005/2006,,,13
,,,,ATL,no_hay_datos,0,,,,Mexico,,2005-10-22 21:00,,,,,,,TOL,no_hay_datos,0,,Mexico Liga MX,224578,,2005/2006,,,13
,,,,SAN,no_hay_datos,0,,,,Mexico,,2005-10-22 23:00,,,,,,,CRU,no_hay_datos,0,,Mexico Liga MX,224586,,2005/2006,,,13
,,,,PUM,no_hay_datos,0,,,,Mexico,,2005-10-23 01:00,,,,,,,JAG,no_hay_datos,0,,Mexico Liga MX,224594,,2005/2006,,,13
,,,,NEC,no_hay_datos,0,,,,Mexico,,2005-10-22 23:00,,,,,,,MON,no_hay_datos,0,,Mexico Liga MX,224587,,2005/2006,,,13
,,,,ATL,Atlante,2,1942,,,Mexico,,2005-09-25 18:00,,,,,,,PAC,Pachuca,3,7848,Mexico Liga MX,223002,,2005/2006,,,9
,,,,DOR,no_hay_datos,0,,,,Mexico,,2005-09-24 23:00,,,,,,,CRU,no_hay_datos,0,,Mexico Liga MX,222757,,2005/2006,,,9
,,,,TIG,no_hay_datos,0,,,,Mexico,,2005-09-24 23:00,,,,,,,MON,no_hay_datos,0,,Mexico Liga MX,222756,,2005/2006,,,9
,,,,SAN,no_hay_datos,0,,,,Mexico,,2005-11-05 02:30,,,,,,,MDZ,no_hay_datos,0,,Mexico Liga MX,225351,,2005/2006,,,15
,,,,ATL,no_hay_datos,0,,,,Mexico,,2005-10-30 22:00,,,,,,,SAN,no_hay_datos,0,,Mexico Liga MX,225231,,2005/2006,,,14
,,,,CFA,no_hay_datos,0,,,,Mexico,,2005-10-30 18:00,,,,,,,PUM,no_hay_datos,0,,Mexico Liga MX,225218,,2005/2006,,,14
,,,,JAG,no_hay_datos,0,,,,Mexico,,2005-09-25 02:45,,,,,,,ATL,no_hay_datos,0,,Mexico Liga MX,222766,,2005/2006,,,9
,,,,PUM,Pumas,2,1946,,,Mexico,,2005-09-25 01:00,,,,,,,MOR,Monarcas Morelia,2,6575,Mexico Liga MX,222759,,2005/2006,,,9
,,,,MON,no_hay_datos,0,,,,Mexico,,2005-10-30 20:00,,,,,,,SAN,no_hay_datos,0,,Mexico Liga MX,225220,,2005/2006,,,14
,,,,TOL,no_hay_datos,0,,,,Mexico,,2005-09-25 22:00,,,,,,,MDZ,no_hay_datos,0,,Mexico Liga MX,222912,,2005/2006,,,9
,,,,NEC,no_hay_datos,0,,,,Mexico,,2005-09-25 23:00,,,,,,,CFA,no_hay_datos,0,,Mexico Liga MX,222911,,2005/2006,,,9
,,,,DOR,no_hay_datos,0,,,,Mexico,,2005-11-05 21:00,,,,,,,TOL,no_hay_datos,0,,Mexico Liga MX,225485,,2005/2006,,,15
,,,,MOR,Monarcas Morelia,3,6575,,,Mexico,,2005-09-28 22:00,,,,,,,ATL,Atlante,4,1942,Mexico Liga MX,223057,,2005/2006,,,10
,,,,CFA,no_hay_datos,0,,,,Mexico,,2005-09-28 21:00,,,,,,,TOL,no_hay_datos,0,,Mexico Liga MX,223048,,2005/2006,,,10
,,,,TIG,no_hay_datos,0,,,,Mexico,,2005-11-05 23:00,,,,,,,JAG,no_hay_datos,0,,Mexico Liga MX,225491,,2005/2006,,,15
,,,,VER,no_hay_datos,0,,,,Mexico,,2005-11-05 23:00,,,,,,,MON,no_hay_datos,0,,Mexico Liga MX,225492,,2005/2006,,,15
,,,,CDG,no_hay_datos,0,,,,Mexico,,2005-11-06 02:45,,,,,,,ATL,no_hay_datos,0,,Mexico Liga MX,225497,,2005/2006,,,15
,,,,ATL,no_hay_datos,0,,,,Mexico,,2005-11-06 18:00,,,,,,,PUM,no_hay_datos,0,,Mexico Liga MX,225644,,2005/2006,,,15
,,,,VER,no_hay_datos,0,,,,Mexico,,2005-10-23 23:00,,,,,,,CFA,no_hay_datos,0,,Mexico Liga MX,224715,,2005/2006,,,13
,,,,DOR,no_hay_datos,0,,,,Mexico,,2005-10-23 02:45,,,,,,,ATL,no_hay_datos,0,,Mexico Liga MX,224595,,2005/2006,,,13
,,,,NEC,Necaxa,4,1842,,,Mexico,,2005-11-06 01:00,,,,,,,MOR,Monarcas Morelia,3,6575,Mexico Liga MX,225494,,2005/2006,,,15
,,,,MDZ,no_hay_datos,0,,,,Mexico,,2005-10-29 23:00,,,,,,,DOR,no_hay_datos,0,,Mexico Liga MX,225097,,2005/2006,,,14
,,,,TIG,no_hay_datos,0,,,,Mexico,,2005-10-24 00:00,,,,,,,MDZ,no_hay_datos,0,,Mexico Liga MX,224716,,2005/2006,,,13
,,,,JAG,no_hay_datos,0,,,,Mexico,,2005-10-29 23:00,,,,,,,ATL,no_hay_datos,0,,Mexico Liga MX,225098,,2005/2006,,,14
,,,,CRU,no_hay_datos,0,,,,Mexico,,2005-10-30 00:00,,,,,,,VER,no_hay_datos,0,,Mexico Liga MX,225108,,2005/2006,,,14
,,,,SAN,no_hay_datos,0,,,,Mexico,,2005-09-29 02:30,,,,,,,NEC,no_hay_datos,0,,Mexico Liga MX,223060,,2005/2006,,,10
,,,,MDZ,no_hay_datos,0,,,,Mexico,,2005-09-28 23:00,,,,,,,JAG,no_hay_datos,0,,Mexico Liga MX,223050,,2005/2006,,,10
,,,,MOR,Monarcas Morelia,2,6575,,,Mexico,,2005-10-30 00:00,,,,,,,CDG,CD Guadalajara,1,7807,Mexico Liga MX,225110,,2005/2006,,,14
,,,,PAC,no_hay_datos,0,,,,Mexico,,2005-09-29 02:45,,,,,,,TIG,no_hay_datos,0,,Mexico Liga MX,223061,,2005/2006,,,10
,,,,PAC,no_hay_datos,0,,,,Mexico,,2005-10-30 00:30,,,,,,,NEC,no_hay_datos,0,,Mexico Liga MX,225112,,2005/2006,,,14
,,,,MON,no_hay_datos,0,,,,Mexico,,2005-09-29 01:00,,,,,,,DOR,no_hay_datos,0,,Mexico Liga MX,223053,,2005/2006,,,10
,,,,ATL,no_hay_datos,0,,,,Mexico,,2005-09-29 02:30,,,,,,,PUM,no_hay_datos,0,,Mexico Liga MX,223059,,2005/2006,,,10
,,,,TOL,no_hay_datos,0,,,,Mexico,,2005-10-30 00:00,,,,,,,TIG,no_hay_datos,0,,Mexico Liga MX,225109,,2005/2006,,,14
,,,,CDG,no_hay_datos,0,,,,Mexico,,2005-10-23 22:00,,,,,,,PAC,no_hay_datos,0,,Mexico Liga MX,224713,,2005/2006,,,13
,,,,VER,no_hay_datos,0,,,,Mexico,,2005-09-29 02:45,,,,,,,CDG,no_hay_datos,0,,Mexico Liga MX,223062,,2005/2006,,,10
,,,,JAG,no_hay_datos,0,,,,Mexico,,2005-10-01 21:00,,,,,,,TOL,no_hay_datos,0,,Mexico Liga MX,223329,,2005/2006,,,11
,,,,SAN,no_hay_datos,0,,,,Mexico,,2005-10-01 23:00,,,,,,,MON,no_hay_datos,0,,Mexico Liga MX,223337,,2005/2006,,,11
,,,,CRU,no_hay_datos,0,,,,Mexico,,2005-09-29 03:00,,,,,,,SAN,no_hay_datos,0,,Mexico Liga MX,223063,,2005/2006,,,10
,,,,CDG,no_hay_datos,0,,,,Mexico,,2005-10-01 23:00,,,,,,,CRU,no_hay_datos,0,,Mexico Liga MX,223338,,2005/2006,,,11
,,,,SAN,no_hay_datos,0,,,,Mexico,,2005-08-06 21:00,,,,,,,TOL,no_hay_datos,0,,Mexico Liga MX,218089,,2005/2006,,,2
,,,,DOR,no_hay_datos,0,,,,Mexico,,2005-08-07 01:00,,,,,,,TIG,no_hay_datos,0,,Mexico Liga MX,218097,,2005/2006,,,2
,,,,SAN,no_hay_datos,0,,,,Mexico,,2005-08-06 23:00,,,,,,,ATL,no_hay_datos,0,,Mexico Liga MX,218092,,2005/2006,,,2
,,,,NEC,no_hay_datos,0,,,,Mexico,,2005-08-06 23:00,,,,,,,JAG,no_hay_datos,0,,Mexico Liga MX,218091,,2005/2006,,,2
,,,,MDZ,no_hay_datos,0,,,,Mexico,,2005-08-24 23:00,,,,,,,PAC,no_hay_datos,0,,Mexico Liga MX,219635,,2005/2006,,,5
,,,,SAN,no_hay_datos,0,,,,Mexico,,2005-08-21 18:00,,,,,,,PUM,no_hay_datos,0,,Mexico Liga MX,219388,,2005/2006,,,4
,,,,PAC,no_hay_datos,0,,,,Mexico,,2005-08-21 02:45,,,,,,,ATL,no_hay_datos,0,,Mexico Liga MX,219492,,2005/2006,,,4
,,,,ATL,no_hay_datos,0,,,,Mexico,,2005-08-25 02:00,,,,,,,SAN,no_hay_datos,0,,Mexico Liga MX,219641,,2005/2006,,,5
,,,,MON,no_hay_datos,0,,,,Mexico,,2005-08-21 22:00,,,,,,,MDZ,no_hay_datos,0,,Mexico Liga MX,219401,,2005/2006,,,4
,,,,PUM,no_hay_datos,0,,,,Mexico,,2005-08-25 01:00,,,,,,,VER,no_hay_datos,0,,Mexico Liga MX,219638,,2005/2006,,,5
,,,,DOR,no_hay_datos,0,,,,Mexico,,2005-08-25 02:45,,,,,,,CDG,no_hay_datos,0,,Mexico Liga MX,219644,,2005/2006,,,5
,,,,SAN,no_hay_datos,0,,,,Mexico,,2005-08-25 02:30,,,,,,,CFA,no_hay_datos,0,,Mexico Liga MX,219642,,2005/2006,,,5
,,,,JAG,no_hay_datos,0,,,,Mexico,,2005-08-25 03:00,,,,,,,CRU,no_hay_datos,0,,Mexico Liga MX,219679,,2005/2006,,,5
,,,,TIG,no_hay_datos,0,,,,Mexico,,2005-08-25 02:30,,,,,,,NEC,no_hay_datos,0,,Mexico Liga MX,219643,,2005/2006,,,5
,,,,CDG,no_hay_datos,0,,,,Mexico,,2005-08-07 18:00,,,,,,,PUM,no_hay_datos,0,,Mexico Liga MX,218162,,2005/2006,,,2
,,,,CRU,no_hay_datos,0,,,,Mexico,,2005-08-07 02:45,,,,,,,ATL,no_hay_datos,0,,Mexico Liga MX,218098,,2005/2006,,,2
,,,,CFA,no_hay_datos,0,,,,Mexico,,2005-08-07 22:00,,,,,,,PAC,no_hay_datos,0,,Mexico Liga MX,218178,,2005/2006,,,2
,,,,VER,no_hay_datos,0,,,,Mexico,,2005-08-07 22:00,,,,,,,MDZ,no_hay_datos,0,,Mexico Liga MX,218177,,2005/2006,,,2
,,,,MDZ,no_hay_datos,0,,,,Mexico,,2005-08-13 23:00,,,,,,,CRU,no_hay_datos,0,,Mexico Liga MX,218678,,2005/2006,,,3
,,,,ATL,no_hay_datos,0,,,,Mexico,,2005-08-13 23:00,,,,,,,MON,no_hay_datos,0,,Mexico Liga MX,218679,,2005/2006,,,3
,,,,PUM,no_hay_datos,0,,,,Mexico,,2005-08-14 02:30,,,,,,,NEC,no_hay_datos,0,,Mexico Liga MX,218683,,2005/2006,,,3
,,,,ATL,no_hay_datos,0,,,,Mexico,,2005-08-14 01:00,,,,,,,CDG,no_hay_datos,0,,Mexico Liga MX,218681,,2005/2006,,,3
,,,,TOL,no_hay_datos,0,,,,Mexico,,2005-08-14 01:00,,,,,,,VER,no_hay_datos,0,,Mexico Liga MX,218680,,2005/2006,,,3
,,,,PAC,no_hay_datos,0,,,,Mexico,,2005-09-17 23:00,,,,,,,PUM,no_hay_datos,0,,Mexico Liga MX,222015,,2005/2006,,,8
,,,,MOR,Monarcas Morelia,0,6575,,,Mexico,,2005-09-17 23:00,,,,,,,JAG,Jaguares Chiapas,1,6621,Mexico Liga MX,222016,,2005/2006,,,8
,,,,MON,no_hay_datos,0,,,,Mexico,,2005-09-17 23:00,,,,,,,ATL,no_hay_datos,0,,Mexico Liga MX,222014,,2005/2006,,,8
,,,,ATL,no_hay_datos,0,,,,Mexico,,2005-09-17 21:00,,,,,,,TOL,no_hay_datos,0,,Mexico Liga MX,222214,,2005/2006,,,8
,,,,VER,no_hay_datos,0,,,,Mexico,,2005-09-18 01:00,,,,,,,DOR,no_hay_datos,0,,Mexico Liga MX,222018,,2005/2006,,,8
,,,,CRU,no_hay_datos,0,,,,Mexico,,2005-09-18 01:00,,,,,,,TIG,no_hay_datos,0,,Mexico Liga MX,222017,,2005/2006,,,8
,,,,NEC,no_hay_datos,0,,,,Mexico,,2005-09-18 01:00,,,,,,,CDG,no_hay_datos,0,,Mexico Liga MX,222019,,2005/2006,,,8
,,,,SAN,no_hay_datos,0,,,,Mexico,,2005-09-18 22:00,,,,,,,SAN,no_hay_datos,0,,Mexico Liga MX,222270,,2005/2006,,,8
,,,,SAN,no_hay_datos,0,,,,Mexico,,2005-09-24 21:00,,,,,,,VER,no_hay_datos,0,,Mexico Liga MX,222755,,2005/2006,,,9
,,,,PUM,no_hay_datos,0,,,,Mexico,,2005-09-10 23:00,,,,,,,MON,no_hay_datos,0,,Mexico Liga MX,221176,,2005/2006,,,7
,,,,CFA,no_hay_datos,0,,,,Mexico,,2005-09-18 22:00,,,,,,,MDZ,no_hay_datos,0,,Mexico Liga MX,222182,,2005/2006,,,8
,,,,CDG,no_hay_datos,0,,,,Mexico,,2005-08-28 22:00,,,,,,,SAN,no_hay_datos,0,,Mexico Liga MX,220089,,2005/2006,,,6
,,,,TIG,no_hay_datos,0,,,,Mexico,,2005-09-11 01:00,,,,,,,VER,no_hay_datos,0,,Mexico Liga MX,221179,,2005/2006,,,7
,,,,ATL,no_hay_datos,0,,,,Mexico,,2005-09-10 23:00,,,,,,,CRU,no_hay_datos,0,,Mexico Liga MX,221554,,2005/2006,,,7
,,,,SAN,no_hay_datos,0,,,,Mexico,,2005-09-11 01:00,,,,,,,NEC,no_hay_datos,0,,Mexico Liga MX,221555,,2005/2006,,,7
,,,,MDZ,no_hay_datos,0,,,,Mexico,,2005-09-11 02:45,,,,,,,ATL,no_hay_datos,0,,Mexico Liga MX,221181,,2005/2006,,,7
,,,,TOL,Toluca,1,6618,,,Mexico,,2005-09-11 01:00,,,,,,,MOR,Monarcas Morelia,3,6575,Mexico Liga MX,221178,,2005/2006,,,7
,,,,JAG,Jaguares Chiapas,1,6621,,,Mexico,,2005-09-11 18:00,,,,,,,PAC,Pachuca,5,7848,Mexico Liga MX,221293,,2005/2006,,,7
,,,,DOR,no_hay_datos,0,,,,Mexico,,2005-09-11 18:00,,,,,,,SAN,no_hay_datos,0,,Mexico Liga MX,221321,,2005/2006,,,7
