awayPlayers,awayPlayersId,awayPlayersX,awayPlayersY,awayTeamAcronym,awayTeamFullName,awayTeamGoal,awayTeamId,card,corner,country,cross,date,foulcommit,goal,homePlayers,homePlayersId,homePlayersX,homePlayersY,homeTeamAcronym,homeTeamFullName,homeTeamGoal,homeTeamId,league,matchId,possession,season,shotoff,shoton,stage
,,,,MDZ,Mineros de Zacatecas,2,6574,,,Mexico,,2007-11-10 00:00,,,,,,,VER,Veracruz,3,6382,Mexico Liga MX,372519,,2007/2008,,,17
,,,,PUM,Pumas,1,1946,,,Mexico,,2007-11-11 23:00,,,,,,,PAC,Pachuca,1,7848,Mexico Liga MX,372524,,2007/2008,,,17
,,,,NEC,Necaxa,0,1842,,,Mexico,,2007-11-04 22:00,,,,,,,CFA,CF America,1,6576,Mexico Liga MX,372516,,2007/2008,,,16
,,,,SAN,Santos,2,7857,,,Mexico,,2007-11-10 23:00,,,,,,,SAN,Atletico de San Luis,2,6358,Mexico Liga MX,372520,,2007/2008,,,17
,,,,ATL,Atlas,0,6577,,,Mexico,,2007-11-10 23:00,,,,,,,CRU,Cruz Azul,2,6578,Mexico Liga MX,372522,,2007/2008,,,17
,,,,CFA,CF America,1,6576,,,Mexico,,2007-11-10 23:00,,,,,,,MON,Monterrey,0,7849,Mexico Liga MX,372521,,2007/2008,,,17
,,,,JAG,Jaguares Chiapas,1,6621,,,Mexico,,2007-08-30 03:00,,,,,,,NEC,Necaxa,1,1842,Mexico Liga MX,371352,,2007/2008,,,5
,,,,PUE,Puebla,0,7847,,,Mexico,,2007-11-11 02:30,,,,,,,ATL,Atlante,4,1942,Mexico Liga MX,372525,,2007/2008,,,17
,,,,PAC,Pachuca,2,7848,,,Mexico,,2007-10-14 02:30,,,,,,,ATL,Atlante,1,1942,Mexico Liga MX,372148,,2007/2008,,,12
,,,,JAG,Jaguares Chiapas,4,6621,,,Mexico,,2007-11-11 01:00,,,,,,,CDG,CD Guadalajara,5,7807,Mexico Liga MX,372523,,2007/2008,,,17
,,,,PUE,Puebla,1,7847,,,Mexico,,2007-08-19 22:00,,,,,,,NEC,Necaxa,2,1842,Mexico Liga MX,371335,,2007/2008,,,3
,,,,VER,Veracruz,0,6382,,,Mexico,,2007-08-19 22:00,,,,,,,SAN,Santos,2,7857,Mexico Liga MX,371336,,2007/2008,,,3
,,,,NEC,Necaxa,1,1842,,,Mexico,,2007-10-14 01:00,,,,,,,CDG,CD Guadalajara,5,7807,Mexico Liga MX,372085,,2007/2008,,,12
,,,,SAN,Atletico de San Luis,3,6358,,,Mexico,,2007-09-29 23:00,,,,,,,MON,Monterrey,2,7849,Mexico Liga MX,372065,,2007/2008,,,10
,,,,CFA,CF America,1,6576,,,Mexico,,2007-08-19 18:00,,,,,,,PUM,Pumas,1,1946,Mexico Liga MX,371334,,2007/2008,,,3
,,,,CDG,CD Guadalajara,0,7807,,,Mexico,,2007-08-20 01:00,,,,,,,MOR,Monarcas Morelia,1,6575,Mexico Liga MX,371332,,2007/2008,,,3
,,,,VER,Veracruz,0,6382,,,Mexico,,2007-10-28 18:00,,,,,,,PUE,Puebla,0,7847,Mexico Liga MX,372413,,2007/2008,,,14
,,,,CRU,Cruz Azul,2,6578,,,Mexico,,2007-10-28 18:00,,,,,,,PUM,Pumas,1,1946,Mexico Liga MX,372411,,2007/2008,,,14
,,,,CFA,CF America,1,6576,,,Mexico,,2007-09-22 23:00,,,,,,,SAN,Atletico de San Luis,2,6358,Mexico Liga MX,372056,,2007/2008,,,9
,,,,CDG,CD Guadalajara,1,7807,,,Mexico,,2007-10-29 02:30,,,,,,,CFA,CF America,2,6576,Mexico Liga MX,372412,,2007/2008,,,14
,,,,MDZ,Mineros de Zacatecas,2,6574,,,Mexico,,2007-10-31 22:00,,,,,,,CRU,Cruz Azul,1,6578,Mexico Liga MX,372507,,2007/2008,,,15
,,,,PUM,Pumas,0,1946,,,Mexico,,2007-11-01 01:00,,,,,,,TOL,Toluca,0,6618,Mexico Liga MX,372509,,2007/2008,,,15
,,,,SAN,Santos,3,7857,,,Mexico,,2007-11-01 01:00,,,,,,,NEC,Necaxa,2,1842,Mexico Liga MX,372508,,2007/2008,,,15
,,,,JAG,Jaguares Chiapas,3,6621,,,Mexico,,2007-11-01 00:00,,,,,,,VER,Veracruz,1,6382,Mexico Liga MX,372505,,2007/2008,,,15
,,,,PUE,Puebla,0,7847,,,Mexico,,2007-11-01 02:00,,,,,,,PAC,Pachuca,0,7848,Mexico Liga MX,372504,,2007/2008,,,15
,,,,MON,Monterrey,0,7849,,,Mexico,,2007-09-23 01:00,,,,,,,TIG,Tigres,1,8561,Mexico Liga MX,372058,,2007/2008,,,9
,,,,MOR,Monarcas Morelia,1,6575,,,Mexico,,2007-11-01 02:30,,,,,,,SAN,Atletico de San Luis,2,6358,Mexico Liga MX,372506,,2007/2008,,,15
,,,,JAG,Jaguares Chiapas,1,6621,,,Mexico,,2007-09-23 02:45,,,,,,,ATL,Atlas,0,6577,Mexico Liga MX,372060,,2007/2008,,,9
,,,,MDZ,Mineros de Zacatecas,1,6574,,,Mexico,,2007-09-23 03:00,,,,,,,NEC,Necaxa,1,1842,Mexico Liga MX,372062,,2007/2008,,,9
,,,,MON,Monterrey,0,7849,,,Mexico,,2007-11-01 02:30,,,,,,,CDG,CD Guadalajara,1,7807,Mexico Liga MX,372503,,2007/2008,,,15
,,,,CDG,CD Guadalajara,0,7807,,,Mexico,,2007-09-23 18:00,,,,,,,TOL,Toluca,1,6618,Mexico Liga MX,372061,,2007/2008,,,9
,,,,PUE,Puebla,1,7847,,,Mexico,,2007-09-23 22:00,,,,,,,SAN,Santos,4,7857,Mexico Liga MX,372063,,2007/2008,,,9
,,,,PUM,Pumas,3,1946,,,Mexico,,2007-09-23 01:00,,,,,,,MOR,Monarcas Morelia,0,6575,Mexico Liga MX,372059,,2007/2008,,,9
,,,,SAN,Santos,2,7857,,,Mexico,,2007-09-29 23:00,,,,,,,JAG,Jaguares Chiapas,2,6621,Mexico Liga MX,372066,,2007/2008,,,10
,,,,MOR,Monarcas Morelia,2,6575,,,Mexico,,2007-09-29 00:00,,,,,,,MDZ,Mineros de Zacatecas,3,6574,Mexico Liga MX,372064,,2007/2008,,,10
,,,,PAC,Pachuca,2,7848,,,Mexico,,2007-11-03 23:00,,,,,,,JAG,Jaguares Chiapas,0,6621,Mexico Liga MX,372512,,2007/2008,,,16
,,,,ATL,Atlas,2,6577,,,Mexico,,2007-11-01 02:45,,,,,,,TIG,Tigres,3,8561,Mexico Liga MX,372502,,2007/2008,,,15
,,,,MON,Monterrey,0,7849,,,Mexico,,2007-09-26 02:00,,,,,,,MDZ,Mineros de Zacatecas,3,6574,Mexico Liga MX,371349,,2007/2008,,,5
,,,,ATL,Atlante,1,1942,,,Mexico,,2007-11-03 23:00,,,,,,,MON,Monterrey,1,7849,Mexico Liga MX,372511,,2007/2008,,,16
,,,,CFA,CF America,1,6576,,,Mexico,,2007-11-01 03:00,,,,,,,ATL,Atlante,2,1942,Mexico Liga MX,372501,,2007/2008,,,15
,,,,CRU,Cruz Azul,1,6578,,,Mexico,,2007-11-04 01:00,,,,,,,MOR,Monarcas Morelia,2,6575,Mexico Liga MX,372513,,2007/2008,,,16
,,,,TOL,Toluca,3,6618,,,Mexico,,2007-11-04 00:00,,,,,,,MDZ,Mineros de Zacatecas,2,6574,Mexico Liga MX,372510,,2007/2008,,,16
,,,,SAN,Atletico de San Luis,1,6358,,,Mexico,,2007-11-04 02:45,,,,,,,ATL,Atlas,1,6577,Mexico Liga MX,372514,,2007/2008,,,16
,,,,CDG,CD Guadalajara,2,7807,,,Mexico,,2007-10-07 01:00,,,,,,,PAC,Pachuca,1,7848,Mexico Liga MX,372077,,2007/2008,,,11
,,,,VER,Veracruz,0,6382,,,Mexico,,2007-11-04 18:00,,,,,,,PUM,Pumas,8,1946,Mexico Liga MX,372515,,2007/2008,,,16
,,,,MOR,Monarcas Morelia,1,6575,,,Mexico,,2007-10-07 01:00,,,,,,,NEC,Necaxa,1,1842,Mexico Liga MX,372080,,2007/2008,,,11
,,,,TIG,Tigres,0,8561,,,Mexico,,2007-11-04 22:00,,,,,,,SAN,Santos,0,7857,Mexico Liga MX,372517,,2007/2008,,,16
,,,,CDG,CD Guadalajara,3,7807,,,Mexico,,2007-11-04 22:00,,,,,,,PUE,Puebla,0,7847,Mexico Liga MX,372518,,2007/2008,,,16
,,,,JAG,Jaguares Chiapas,1,6621,,,Mexico,,2007-10-07 01:00,,,,,,,TIG,Tigres,1,8561,Mexico Liga MX,372076,,2007/2008,,,11
,,,,MDZ,Mineros de Zacatecas,2,6574,,,Mexico,,2007-10-07 02:45,,,,,,,ATL,Atlas,3,6577,Mexico Liga MX,372078,,2007/2008,,,11
,,,,TOL,Toluca,1,6618,,,Mexico,,2007-10-11 02:45,,,,,,,MON,Monterrey,1,7849,Mexico Liga MX,372083,,2007/2008,,,12
,,,,CFA,CF America,1,6576,,,Mexico,,2007-10-07 18:00,,,,,,,TOL,Toluca,3,6618,Mexico Liga MX,372079,,2007/2008,,,11
,,,,PUM,Pumas,2,1946,,,Mexico,,2007-10-07 22:00,,,,,,,SAN,Santos,3,7857,Mexico Liga MX,372081,,2007/2008,,,11
,,,,SAN,Atletico de San Luis,2,6358,,,Mexico,,2007-10-13 23:00,,,,,,,JAG,Jaguares Chiapas,2,6621,Mexico Liga MX,372084,,2007/2008,,,12
,,,,ATL,Atlas,2,6577,,,Mexico,,2007-10-14 01:00,,,,,,,MOR,Monarcas Morelia,0,6575,Mexico Liga MX,372086,,2007/2008,,,12
,,,,SAN,Santos,1,7857,,,Mexico,,2007-10-13 00:00,,,,,,,MDZ,Mineros de Zacatecas,3,6574,Mexico Liga MX,372082,,2007/2008,,,12
,,,,VER,Veracruz,1,6382,,,Mexico,,2007-09-30 01:00,,,,,,,CDG,CD Guadalajara,3,7807,Mexico Liga MX,372067,,2007/2008,,,10
,,,,CRU,Cruz Azul,2,6578,,,Mexico,,2007-10-01 00:00,,,,,,,CFA,CF America,2,6576,Mexico Liga MX,372071,,2007/2008,,,10
,,,,NEC,Necaxa,1,1842,,,Mexico,,2007-09-30 01:00,,,,,,,PAC,Pachuca,1,7848,Mexico Liga MX,372068,,2007/2008,,,10
,,,,TOL,Toluca,0,6618,,,Mexico,,2007-09-30 02:30,,,,,,,ATL,Atlante,2,1942,Mexico Liga MX,372069,,2007/2008,,,10
