awayPlayers,awayPlayersId,awayPlayersX,awayPlayersY,awayTeamAcronym,awayTeamFullName,awayTeamGoal,awayTeamId,card,corner,country,cross,date,foulcommit,goal,homePlayers,homePlayersId,homePlayersX,homePlayersY,homeTeamAcronym,homeTeamFullName,homeTeamGoal,homeTeamId,league,matchId,possession,season,shotoff,shoton,stage
"E.Maggiolo,J.Franco Olivares,J.Curbelo,M.Flores,T.Alberto Campos Alejandre,J.de la Barrera,S.Balderas,J.Alberto Rodriguez Zamudio,J.Frias Adame,D.Armando Campos,V.Hernandez,J.Ocampo,R.Morales,S.Santana,H.Reynoso Lopez,O.Esparza Morales,M. Fabian,O.Arellano","18998,135296,21694,70476,70007,94787,70213,95305,141636,149976,111883,111888,30778,70430,70408,70423,111897,73679",,,IND,Indios de Juarez,0,131200,,,Mexico,,2008-11-16 01:00,,,"V.Hernandez,J.Ocampo,R.Morales,S.Santana,H.Reynoso Lopez,O.Esparza Morales,M. Fabian,O.Arellano,A.Medina,X.Baez,E.Mejia,J.Olvera de los Santos,S.Avila Valle,E.Solis,C.Saucedo,A.Chitiva,E.Santibanez Noe,E. W. Hernandez","111883,111888,30778,70430,70408,70423,111897,73679,30573,74885,70402,70411,70432,111891,70206,75058,94799,141633",,,CDG,CD Guadalajara,2,7807,Mexico Liga MX,489028,,2008/2009,,,17
"J. D. J. Corona,J. C. Valenzuela,L.Sandoval Oliva,M.Ortiz,M.Casados,Robert,R.Ruiz De Barbieri,R.Medina,J.Zamogilny,E.Rangel Especiano,A.Miguel Zamora,E.Trujillo Reyes,J.Munoz,J.Espinoza,L.Rey,F.Vilar,L.Venegas,G.Pereyra","70878,70475,71050,112093,28983,26565,70935,70928,112079,71022,70536,70830,5087,70573,6857,70512,143886,70217",,,MDZ,Mineros de Zacatecas,1,6574,,,Mexico,,2008-11-13 01:00,,,"A.Miguel Zamora,E.Trujillo Reyes,J.Munoz,J.Espinoza,L.Rey,F.Vilar,L.Venegas,G.Pereyra,A.Munoz,J.Guerrero,C.Bermudez,A.Carevic,D.Arreola,F.Herrera,A.Rivas Martinez,D.Alcantar Garcia,F.Bareiro,J.Sanchez Ramos","70536,70830,5087,70573,6857,70512,143886,70217,70542,72147,70577,71242,141652,118529,70931,70521,69164,71689",,,ATL,Atlante,3,1942,Mexico Liga MX,489001,,2008/2009,,,14
"J.Sanchez,J. C. Medina,S.Cabanas,G. Ochoa,O.Rojas,J.Mosqueda,E.Esqueda,J.Martinez,J.Castro,A. De Nigris,F.Lopez,M.Perez Zuniga,O.Ortiz Uribe,P.Gabas,W.Gaitan,P.Quattrocchi,M.De la Cruz,H. Rodallega","5234,70477,31105,31047,2847,67978,106188,111904,31048,70239,71694,71705,69988,51751,70238,27622,99277,71550",,,CFA,CF America,0,6576,,,Mexico,,2008-11-16 22:00,,,"A. De Nigris,F.Lopez,M.Perez Zuniga,O.Ortiz Uribe,P.Gabas,W.Gaitan,P.Quattrocchi,M.De la Cruz,H. Rodallega,Everaldo Barbosa,L.Hernandez,G.Galindo Martinez,J.Palacios,A.Arguello,A.Moreno,F.Insua,G.Villa,I.Rodriguez","70239,71694,71705,69988,51751,70238,27622,99277,71550,71708,71704,71712,70235,70413,59894,37155,28978,70438",,,NEC,Necaxa,2,1842,Mexico Liga MX,489029,,2008/2009,,,17
"J.Villalpando,L.Noriega,O.Zea Mondragon,S.Perez,W.Vilchez,O.Rincon,A.Sanchez,A.Ortiz Arellano,R. Salinas,F.Bareiro,J.Sanchez Ramos,J.Corona,J. C. Valenzuela,L.Sandoval Oliva,M.Sosa,R.Santana Hernandez,Robert,R.Ruiz De Barbieri","111902,97892,71711,112073,70208,157471,70201,72127,149043,69164,71689,30933,70475,71050,38531,70900,26565,70935",,,PUE,Puebla,0,7847,,,Mexico,,2008-11-15 23:00,,,"F.Bareiro,J.Sanchez Ramos,J.Corona,J. C. Valenzuela,L.Sandoval Oliva,M.Sosa,R.Santana Hernandez,Robert,R.Ruiz De Barbieri,M.Alatorre,R.Medina,E.Rangel Especiano,J.Partida Arevalo,M.Casados,C.Rosas Sergio,C.Victorino,H.Peralta,J.Garcia Gamboa","69164,71689,30933,70475,71050,38531,70900,26565,70935,70918,70928,71022,136533,28983,103143,22835,34636,70495",,,MDZ,Mineros de Zacatecas,3,6574,Mexico Liga MX,489024,,2008/2009,,,17
"R.Espinoza Diaz,A.Bautista,C.Armas Curiel,I.Fuentes,O.Rojas,G.Mora Olayo,J.De Jesus Gutierrez Flores,E.Chavez Hernandez,J.Cacho,J.Hernandez,Y.Gutierrez,C.Bonet,J.Beltran Vargas,J.Pardini Sandoval,M.Sabah,P.Zeballos,J.Dominguez,G.Torrado","70585,70396,69991,69992,70003,70006,69997,102982,172203,159848,70197,30784,71698,159847,70229,69193,70199,30779",,,JAG,Jaguares Chiapas,1,6621,,,Mexico,,2008-11-15 23:00,,,"Y.Gutierrez,C.Bonet,J.Beltran Vargas,J.Pardini Sandoval,M.Sabah,P.Zeballos,J.Dominguez,G.Torrado,C.Riveros,C.Villaluz,A.Vela,J.Lozano,E.Lugo,M.Galvan,E.Hernandez,D.Hernandez,F.Julien Freire,G.Perez","70197,30784,71698,159847,70229,69193,70199,30779,31104,70228,70011,30583,70221,135291,630615,70278,136530,159398",,,CRU,Cruz Azul,4,6578,Mexico Liga MX,489025,,2008/2009,,,17
"J.Magallon,J.Olvera de los Santos,O.Arellano,O.Esparza Morales,P.Araujo,R.Morales,S.Avila Valle,S.Rodriguez,S.Santana,G.Pineda,C.Bonet,E.Andrade,G.Velasco,J.Beltran Vargas,M.Carrusca,M.Sabah,N.Vigneri,P.Zeballos","70414,70411,73679,70423,70424,30778,70432,141624,70430,31008,30784,70220,70222,71698,39783,70229,56588,69193",,,CDG,CD Guadalajara,2,7807,,,Mexico,,2008-07-26 23:00,,,"C.Bonet,E.Andrade,G.Velasco,J.Beltran Vargas,M.Carrusca,M.Sabah,N.Vigneri,P.Zeballos,J.Dominguez,C.Riveros,A.Vela,R. Chavez,C.Villaluz,Y.Gutierrez,A.Medina,E.Solis,H.Reynoso Lopez,J. Hernandez","30784,70220,70222,71698,39783,70229,56588,69193,70199,31104,70011,70203,70228,70197,30573,111891,70408,70409",,,CRU,Cruz Azul,2,6578,Mexico Liga MX,488870,,2008/2009,,,1
"G.Vargas,J.Achucarro,N.Vidrio,H. Ayala Castro,E.Rergis Borja,C.Valdez,D.Chavez,R.Jimenez,E.Pacheco,J. Torres Nilo,M.Calero,L.Lopez,J.Manzur,J.Correa,G.Caballero,B.Marioni,J.Rojas,L. Montes","41104,68438,114058,70455,70519,70485,157399,70461,112313,70468,70245,70253,31487,75543,28977,2997,141641,75059",,,ATL,Atlas,1,6577,,,Mexico,,2008-11-16 01:00,,,"M.Calero,L.Lopez,J.Manzur,J.Correa,G.Caballero,B.Marioni,J.Rojas,L. Montes,C.Rodriguez,C.Gimenez,P. Aguilar,D.Alvarez,C.Christian,J.Cardenas,J.Bava,A.Bogado,C.Ibanez,D.Bottinelli","70245,70253,31487,75543,28977,2997,141641,75059,75057,74585,68585,73680,3087,72148,56675,69179,159404,22335",,,PAC,Pachuca,1,7848,Mexico Liga MX,489027,,2008/2009,,,17
"W.Adrian Jimenez,D.Luduena,C.Benitez,E. Castillo,R.Figueroa,F.Torres,J.Barrera Toscano,M.Vuoso,J.Rodriguez,F.Baloy,C.Ochoa,D.Ordaz Alvarez,G.Choy Gonzalez,J.Ruiz Nataren,J.Gonzalez,O.Valdez Martinez,J.Orozco,S.Meza","71010,71013,31073,70976,70979,71014,95322,3247,30589,19248,71549,71536,21973,98248,70549,72136,71526,71530",,,SAN,Santos,0,7857,,,Mexico,,2008-08-30 23:00,,,"F.Baloy,C.Ochoa,D.Ordaz Alvarez,G.Choy Gonzalez,J.Ruiz Nataren,J.Gonzalez,O.Valdez Martinez,J.Orozco,S.Meza,L.Perez,J. M. Basanta,W.Paredes,H.Suazo,J.Arellano,O.Sanchez,F.Ortiz,J.Estrada,F.Arce","19248,71549,71536,21973,98248,70549,72136,71526,71530,31009,18521,71544,50048,30781,30777,18524,70971,70825",,,MON,Monterrey,2,7849,Mexico Liga MX,488924,,2008/2009,,,7
"D.Veron,M.Palacios,D.Lopez,J.Cacho,S.Bernal Hernandez,J.Chiapas,F.Espinoza Barrera,F.Palencia,I.Iniguez Gonzalez,F.Baloy,A.Berber Castanon,A.Molina Nunez,C.Martinez,D.Stringel,D.Ordaz Alvarez,J.Borgetti,J.Recio Arreola,O.Valdez Martinez","70813,70802,41730,74645,70804,70816,70853,30575,70870,19248,71548,159849,71527,135298,71536,35609,149968,72136",,,PUM,Pumas,0,1946,,,Mexico,,2008-11-15 23:00,,,"F.Baloy,A.Berber Castanon,A.Molina Nunez,C.Martinez,D.Stringel,D.Ordaz Alvarez,J.Borgetti,J.Recio Arreola,O.Valdez Martinez,S.Meza,J. M. Basanta,J. Zavala,W.Paredes,H.Suazo,D.Toledo,E.Juarez,F.Morales Esquer,E. Velarde Calvillo","19248,71548,159849,71527,135298,71536,35609,149968,72136,71530,18521,71551,71544,50048,70858,111885,71733,70809",,,MON,Monterrey,1,7849,Mexico Liga MX,489026,,2008/2009,,,17
"D.Alvarez,G.Caballero,J.Cardenas,J.Rojas,E.Borboa,L. Montes,J.Torres,C.Gimenez,F.Pinto,C.Gonzalez,E.Juarez,F.Morales Esquer,E. Velarde Calvillo,D.Veron,I.Castro,L.Augusto,D.Lopez,J.Cacho","73680,28977,72148,141641,112095,75059,95292,74585,70260,70808,111885,71733,70809,70813,70814,70826,41730,74645",,,PAC,Pachuca,1,7848,,,Mexico,,2008-08-24 18:00,,,"C.Gonzalez,E.Juarez,F.Morales Esquer,E. Velarde Calvillo,D.Veron,I.Castro,L.Augusto,D.Lopez,J.Cacho,S.Bernal Hernandez,I.Iniguez Gonzalez,D.Cabrera,L.Ricardo Rosas Perez,P. Aguilar,M.Calero,L.Lopez,J.Manzur,J.Correa","70808,111885,71733,70809,70813,70814,70826,41730,74645,70804,70870,70859,103788,68585,70245,70253,31487,75543",,,PUM,Pumas,3,1946,Mexico Liga MX,488912,,2008/2009,,,5
"N.Calderon,H.Mancilla,A. Matias,C.Esquivel,S.Ponce,C.Morales,D.De la Torre,J.Cruzalta Cruz,M.Mendez,A.Rivas Martinez,C.Rodriguez,J.Sanchez Ramos,J.Corona,J. C. Valenzuela,L.Sandoval Oliva,M.Sosa,M.Rodriguez Cervantes,M.Casados","141653,74591,31206,71030,68365,70984,62341,70958,30927,70931,148962,71689,30933,70475,71050,38531,70441,28983",,,TOL,Toluca,2,6618,,,Mexico,,2008-08-30 23:00,,,"A.Rivas Martinez,C.Rodriguez,J.Sanchez Ramos,J.Corona,J. C. Valenzuela,L.Sandoval Oliva,M.Sosa,M.Rodriguez Cervantes,M.Casados,Robert,R.Ruiz De Barbieri,J.Zamogilny,J.Partida Arevalo,J.Leano Del Castillo,R.Cristante Mandarino,P.da Silva,M.Romagnoli,M.de la Torre","70931,148962,71689,30933,70475,71050,38531,70441,28983,26565,70935,112079,136533,70895,70880,31103,30513,70942",,,MDZ,Mineros de Zacatecas,2,6574,Mexico Liga MX,488923,,2008/2009,,,7
"M.Palacios,I.Castro,D.Lopez,M.Bravo,J.Cacho,S.Bernal Hernandez,J.Chiapas,F.Palencia,I.Iniguez Gonzalez,A.Miguel Zamora,E.Trujillo Reyes,G.Maldonado,J.Munoz,J.Espinoza,L.Rey,F.Vilar,L.Venegas,G.Pereyra","70802,70814,41730,18964,74645,70804,70816,30575,70870,70536,70830,49672,5087,70573,6857,70512,143886,70217",,,PUM,Pumas,0,1946,,,Mexico,,2008-09-28 03:00,,,"A.Miguel Zamora,E.Trujillo Reyes,G.Maldonado,J.Munoz,J.Espinoza,L.Rey,F.Vilar,L.Venegas,G.Pereyra,A.Munoz,C.Bermudez,C.Ovalle,F.Herrera,C.Gonzalez,D.Toledo,E.Juarez,F.Morales Esquer,E. Velarde Calvillo","70536,70830,49672,5087,70573,6857,70512,143886,70217,70542,70577,70540,118529,70808,70858,111885,71733,70809",,,ATL,Atlante,2,1942,Mexico Liga MX,488957,,2008/2009,,,10
"Wilson Mathias,L.Landin,H.Droguett,F.Salazar Lomeli,M.Cabrera,A. Aldrete,M. Munoz,H.Cervantes,M.Romero,G.Trujillo Corona,A.Medina,E.Mejia,G.Pineda,J. Hernandez,J.Padilla,J.Magallon,J.Olvera de los Santos,O.Arellano","70818,74647,70929,70258,70259,70827,30586,71700,18393,70815,30573,70402,31008,70409,111895,70414,70411,73679",,,MOR,Monarcas Morelia,1,6575,,,Mexico,,2008-08-31 01:00,,,"A.Medina,E.Mejia,G.Pineda,J. Hernandez,J.Padilla,J.Magallon,J.Olvera de los Santos,O.Arellano,P.Araujo,R.Morales,S.Avila Valle,S.Rodriguez,S.Santana,X.Baez,A. L. Ramirez,A.Mendoza,J.Duran Gomez,S.Blancas Hernandez","30573,70402,31008,70409,111895,70414,70411,73679,70424,30778,70432,141624,70430,74885,50095,26079,97885,150359",,,CDG,CD Guadalajara,1,7807,Mexico Liga MX,488928,,2008/2009,,,7
"M.Acosta Moreno,P.Quattrocchi,M.De la Cruz,H. Rodallega,Everaldo Barbosa,L.Hernandez,G.Galindo Martinez,J.Palacios,L.Garcia Caldera,M.Padilla,A.Mendoza,J.Duran Gomez,Wilson Mathias,L.Landin,H.Droguett,F.Salazar Lomeli,M.Cabrera,A. Aldrete","71045,27622,99277,71550,71708,71704,71712,70235,71713,71729,26079,97885,70818,74647,70929,70258,70259,70827",,,NEC,Necaxa,1,1842,,,Mexico,,2008-09-28 18:00,,,"A.Mendoza,J.Duran Gomez,Wilson Mathias,L.Landin,H.Droguett,F.Salazar Lomeli,M.Cabrera,A. Aldrete,M. Munoz,H.Cervantes,M.Romero,G.Trujillo Corona,E.Hernandez,A. L. Ramirez,L.Valdes Davila,M.Perez Zuniga,O.Ortiz Uribe,P.Gabas","26079,97885,70818,74647,70929,70258,70259,70827,30586,71700,18393,70815,106134,50095,71730,71705,69988,51751",,,MOR,Monarcas Morelia,3,6575,Mexico Liga MX,488959,,2008/2009,,,10
"N.Vigneri,J.Dominguez,G.Torrado,C.Riveros,A.Vela,R. Chavez,C.Villaluz,J.Lozano,E.Lugo,J. Orozco,L.Lobos,B.Perez,G.Marino,H.Sanchez Guerrero,J.Aguilar,M.Ruiz,O.Perez,P.Benitez","56588,70199,30779,31104,70011,70203,70228,30583,70221,150712,33721,50281,18895,30579,118542,70218,30587,69135",,,CRU,Cruz Azul,3,6578,,,Mexico,,2008-11-06 02:30,,,"L.Lobos,B.Perez,G.Marino,H.Sanchez Guerrero,J.Aguilar,M.Ruiz,O.Perez,P.Benitez,L.Emanuel Ayala,A.Sancho Sanchez,F.Acuna,J.De Leon,J.Rivas,F.Fonseca,A.Blanco,C.Bonet,J.Beltran Vargas,M.Sabah","33721,50281,18895,30579,118542,70218,30587,69135,74590,70848,157866,70242,70219,40975,111877,30784,71698,70229",,,TIG,Tigres,1,8561,Mexico Liga MX,488898,,2008/2009,,,4
"J.Correa,D.Alvarez,G.Caballero,B.Marioni,C.Christian,J.Cardenas,C.Rodriguez,J.Torres,C.Gimenez,F.Pinto,J.de la Barrera,A.Chitiva,C.Saucedo,E.Santibanez Noe,E. W. Hernandez,E.Maggiolo,J.Gomez,J.Curbelo","75543,73680,28977,2997,3087,72148,75057,95292,74585,70260,94787,75058,70206,94799,141633,18998,135308,21694",,,PAC,Pachuca,1,7848,,,Mexico,,2008-08-31 01:00,,,"J.de la Barrera,A.Chitiva,C.Saucedo,E.Santibanez Noe,E. W. Hernandez,E.Maggiolo,J.Gomez,J.Curbelo,J.Frias Adame,M.Flores,T.Alberto Campos Alejandre,J.Malagueno,M.Vidal,S.Balderas,P. Aguilar,M.Calero,L.Lopez,J.Manzur","94787,75058,70206,94799,141633,18998,135308,21694,141636,70476,70007,18834,135309,70213,68585,70245,70253,31487",,,IND,Indios de Juarez,2,131200,Mexico Liga MX,488929,,2008/2009,,,7
"J.Espinoza,L.Rey,R.Torres,F.Vilar,L.Venegas,G.Pereyra,A.Munoz,C.Bermudez,C.Ovalle,A. Fernández,C.Rosas Sergio,C.Victorino,G.Omar Briceno,J.Garcia Gamboa,J.Villalpando,J.Hernandez,L.Noriega,O.Zea Mondragon","70573,6857,156807,70512,143886,70217,70542,70577,70540,141662,103143,22835,70216,70495,111902,70008,97892,71711",,,ATL,Atlante,2,1942,,,Mexico,,2008-10-05 18:00,,,"A. Fernández,C.Rosas Sergio,C.Victorino,G.Omar Briceno,J.Garcia Gamboa,J.Villalpando,J.Hernandez,L.Noriega,O.Zea Mondragon,S.Perez,W.Vilchez,H.Peralta,A.Gonzalez Pintos,J.Velazquez,A.Miguel Zamora,E.Trujillo Reyes,G.Maldonado,J.Munoz","141662,103143,22835,70216,70495,111902,70008,97892,71711,112073,70208,34636,115298,101438,70536,70830,49672,5087",,,PUE,Puebla,0,7847,Mexico Liga MX,488970,,2008/2009,,,11
"G.Villa,I.Rodriguez,J.Sanchez,J.Castro,J.Mosqueda,J.Silva Maya,S.Cabanas,G. Ochoa,O.Rojas,E.Esqueda,C.Gonzalez,D.Toledo,E.Juarez,F.Morales Esquer,E. Velarde Calvillo,D.Veron,I.Castro,D.Lopez","28978,70438,5234,31048,111905,105616,31105,31047,2847,106188,70808,70858,111885,71733,70809,70813,70814,41730",,,CFA,CF America,1,6576,,,Mexico,,2008-10-05 18:00,,,"C.Gonzalez,D.Toledo,E.Juarez,F.Morales Esquer,E. Velarde Calvillo,D.Veron,I.Castro,D.Lopez,J.Cacho,S.Bernal Hernandez,J.Chiapas,A.Diego,F.Palencia,I.Iniguez Gonzalez,A.Arguello,A.Moreno,E.Vera,F.Insua","70808,70858,111885,71733,70809,70813,70814,41730,74645,70804,70816,70851,30575,70870,70413,59894,141720,37155",,,PUM,Pumas,1,1946,Mexico Liga MX,488974,,2008/2009,,,11
"J.Correa,D.Alvarez,B.Marioni,C.Christian,J.Cardenas,L. Montes,C.Rodriguez,J.Torres,C.Gimenez,F.Pinto,E.Hernandez,D.Hernandez,F.Julien Freire,G.Perez,R.Espinoza Diaz,A.Bautista,C.Armas Curiel,I.Fuentes","75543,73680,2997,3087,72148,75059,75057,95292,74585,70260,630615,70278,136530,159398,70585,70396,69991,69992",,,PAC,Pachuca,1,7848,,,Mexico,,2008-11-08 23:00,,,"E.Hernandez,D.Hernandez,F.Julien Freire,G.Perez,R.Espinoza Diaz,A.Bautista,C.Armas Curiel,I.Fuentes,O.Razo,Danilinho,O.Rojas,G.Mora Olayo,J.De Jesus Gutierrez Flores,E.Chavez Hernandez,M.Calero,P. Aguilar,L.Lopez,J.Manzur","630615,70278,136530,159398,70585,70396,69991,69992,103204,80559,70003,70006,69997,102982,70245,68585,70253,31487",,,JAG,Jaguares Chiapas,2,6621,Mexico Liga MX,489015,,2008/2009,,,16
