awayPlayers,awayPlayersId,awayPlayersX,awayPlayersY,awayTeamAcronym,awayTeamFullName,awayTeamGoal,awayTeamId,card,corner,country,cross,date,foulcommit,goal,homePlayers,homePlayersId,homePlayersX,homePlayersY,homeTeamAcronym,homeTeamFullName,homeTeamGoal,homeTeamId,league,matchId,possession,season,shotoff,shoton,stage
"A.Palacios,J.Van Rankin,G.Alcoba,D.Veron,L.Fuentes,J.Cortes,F. Martinez,A. Castro,E.Herrera,V.Sosa,M.Britos,D.Cabrera,D.Lopez,D.Luduena,A.Saldivar Medina,M.Alatorre,K.Escamilla,A.Acosta","103783,310528,56830,70813,167052,183539,237608,7059,277263,41552,166119,70859,41730,71013,212486,70918,610642,664980",,,PUM,Pumas,2,1946,,,Mexico,,2015-08-09 23:00,,,"C.Campestrini,R.Herrera,C.Gutierrez,O.Rojas,P.Araujo,L.Robles,C.Bermudez,F.Santos,F.Torres,M.Alustiza,L.Rey,F.Villasenor,I.Diaz,A.Tamay,D.Toledo,R.Arias,A.Acosta,E.Rescaldani","147562,169585,163150,2847,70424,70453,70577,113397,71014,111033,6857,71038,167700,516944,70858,251543,199355,215768",,,PUE,Puebla,3,7847,Mexico Liga MX,1984267,,2015/2016,,,3
"A.Marchesin,J.Abella,C.Ibanez,N.Araujo,C.Roberto Izquierdoz,J. Molina,S.Ceballos,D.Gonzalez,L. Mendoza,A.Renteria,Djaniny,K.Alvarez,B.Rabello,J. A. Escoboza,C.Orrantia,J. Orozco,J.Vela-Alvizu,U.Rivas","164020,466755,159404,207793,210726,112081,500539,114490,195583,317122,281338,244069,206679,277141,201110,150712,242197,533769",,,SAN,Santos,2,7857,,,Mexico,,2015-08-12 02:30,,,"Tiago Volpi,G.Corral,M.Martinez,D.Escalante,J.Bornstein,Danilinho,O.Pineda,William da Silva,L.Noriega,Wilson Mathias,E.Villa,A. Matias,V.Milke,M.Osuna,E.Hernandez,E.Benitez,G.Madrigal,J.Gomez","409017,164724,163136,207926,49549,80559,559986,128362,97892,70818,18629,31206,559985,420527,630615,69167,292295,402810",,,QFC,Queretaro FC,1,1943,Mexico Liga MX,1984270,,2015/2016,,,4
"C.Saucedo,E. P. Herrera,J.Olvera de los Santos,M.Torsiglieri,F.Erpen,J.Rodriguez,C.Pellerano,H.Ruiz,D.Villalpando,P.Velazquez,J.Cuero Castro,C.Rodriguez,J.Huiqui,M.Cejas,C.Ochoa,A.Zamorano,C.Valdez,I.Gonzalez","70206,186936,70411,157869,69724,30589,36099,277276,518567,69168,207652,182467,30584,18918,71549,254610,70485,517450",,,MOR,Monarcas Morelia,1,6575,,,Mexico,,2015-08-09 18:00,,,"A. Talavera,A.Galindo,P.da Silva,O.Rojas,C.Rodriguez,M.Velasco,C.Esquivel,A.Rios Martinez,D.Bottinelli,F.Uribe,E.Triverio,N.Saucedo,C.Cueva,E.Brambila,L.Sanchez,O.Arellano,A.Navarro,J.Silva","70399,30572,31103,178178,75057,62340,71030,163132,22335,183547,468984,114859,138183,75664,111886,73679,536471,494184",,,TOL,Toluca,0,6618,Mexico Liga MX,1984266,,2015/2016,,,3
"E.Hernandez,D.Chavez,L.Lopez,R.Noya,J.Paganoni,G.Penalba,H.Cervantes,J. Corona,E.Garcia,J.Albin,J.Furch,L.Sanchez,A.Miguel Zamora,A.Zurdo,F. Meneses,A.Berber Castanon,S.Garcia,D.Chavez","70204,157399,70253,611545,70490,39233,71700,277140,464759,37469,211074,354077,70536,281748,49661,71548,71040,601453",,,VER,Veracruz,3,6382,,,Mexico,,2015-08-12 04:00,,,"F.Vilar,J.Gandolfi,C.Guzman,J.Nunez,L.Jimenez Romero,D.De Buen,M.Orozco,J.Arango,F.Flores,H.Martin,D. Moreno,U.Alvarez,J.Cardenas,A.Moreno,P.Arriola,E.Rodriguez Loera,G.Lajud,R. Salinas","70512,18640,294973,70989,195192,272616,72122,38398,50036,558452,50111,184055,72148,59894,462244,617624,528122,149043",,,TIJ,Tijuana,1,162418,Mexico Liga MX,1984271,,2015/2016,,,4
"F.Villasenor,R.Herrera,C.Gutierrez,O.Rojas,P.Araujo,L.Robles,F.Santos,A.Acosta,F.Torres,D.Toledo,L.Rey,M.De Luna,I.Diaz,A.Cortes Valdovino,R.Arias,E.Rescaldani,A.Guerrero,D.Cruz","71038,169585,163150,2847,70424,70453,113397,199355,71014,70858,6857,111889,167700,70209,251543,215768,418620,683765",,,PUE,Puebla,1,7847,,,Mexico,,2015-10-10 02:30,,,"E.Resendez,R.Osorio,J. M. Basanta,C.Montes,W. Gargano,E.Juarez,C.Ramirez,L.Perez,R.Funes Mori,D. Pabon,S.Rivera,S.Meza,P.Barrera,J. Zavala,N.Cardozo,H.Mier,J.Perez,J.Alvarez","643752,34113,18521,664644,56585,111885,303949,31009,190511,158263,432638,71530,70865,71551,18807,229821,659792,686130",,,MON,Monterrey,1,7849,Mexico Liga MX,1984253,,2015/2016,,,2
"C.Saucedo,M.Torsiglieri,F.Erpen,R. Millar,C.Morales,J.Rodriguez,A.Zamorano,M.Sansores,I.Gonzalez,P.Velazquez,J.Cuero Castro,C.Rodriguez,E. P. Herrera,J.Olvera de los Santos,J.Huiqui,C.Ochoa,D.Villalpando,C.Valdez","70206,157869,69724,49996,70984,30589,254610,197077,517450,69168,207652,182467,186936,70411,30584,71549,518567,70485",,,MOR,Monarcas Morelia,2,6575,,,Mexico,,2015-09-27 01:00,,,"J.Orozco,P.Barrera,E. Castillo,J. M. Basanta,C.Montes,J. S. Medina Ramirez,W. Gargano,E.Cardona,N.Cardozo,R.Funes Mori,D. Pabon,S.Meza,R.Osorio,C.Ramirez,J. Zavala,J.Dios Ibarra,L.Perez,S.Rivera","71526,70865,70976,18521,664644,206767,56585,177507,18807,190511,158263,71530,34113,303949,71551,207790,31009,432638",,,MON,Monterrey,2,7849,Mexico Liga MX,1984325,,2015/2016,,,10
"A.Marchesin,J.Abella,N.Araujo,A. Aldrete,C.Roberto Izquierdoz,J. Molina,A.Renteria,D.Gonzalez,B.Rabello,Djaniny,L. Mendoza,K.Alvarez,C.Ibanez,S.Ceballos,N.Calderon,J. A. Escoboza,J. Orozco,J.Vela-Alvizu","164020,466755,207793,70827,210726,112081,317122,114490,206679,281338,195583,244069,159404,500539,141653,277141,150712,242197",,,SAN,Santos,3,7857,,,Mexico,,2015-10-17 01:30,,,"E.Hernandez,E.Garcia,L.Lopez,R.Noya,J.Paganoni,D.Chavez,G.Penalba,E.Andrade,F. Meneses,J.Albin,J.Furch,L.Sanchez,L.Martinez,A.Miguel Zamora,D.Villalva,H.Cervantes,A.Zurdo,S.Garcia","70204,464759,70253,611545,70490,601453,39233,70220,49661,37469,211074,354077,100938,70536,164723,71700,281748,71040",,,VER,Veracruz,0,6382,Mexico Liga MX,1984349,,2015/2016,,,13
"J.Rodriguez,O.Alanis,J. Pereira,E. W. Hernandez,O.Villanueva,C. Salcido,O.Bravo,I. Brizuela,I.Castro,J.Ramirez,M. Fabian,C.Fierro,M. Ponce,R.Vazquez,M.Perez Ortiz,J.Basulto,R.Cota,J.Lopez","324432,171205,278569,141633,350568,34479,31010,178205,70814,524850,111897,281870,200992,200586,399487,421625,111873,430767",,,CDG,CD Guadalajara,0,7807,,,Mexico,,2015-10-04 18:00,,,"A.Palacios,G.Alcoba,D.Veron,L.Fuentes,M.Alatorre,J.Cortes,M.Britos,A. Castro,F. Martinez,E.Herrera,V.Sosa,S.Torales,D.Lopez,D.Luduena,Y.Gutierrez,L.Quintana,J.Gallardo,G.Rodriguez","103783,56830,70813,167052,70918,183539,166119,7059,237608,277263,41552,210957,41730,71013,70197,446003,597976,684990",,,PUM,Pumas,1,1946,Mexico Liga MX,1984347,,2015/2016,,,12
"A.Marchesin,J.Abella,K.Alvarez,N.Araujo,A. Aldrete,J. Molina,A.Renteria,D.Gonzalez,B.Rabello,Djaniny,J. Orozco,S.Ceballos,L. Mendoza,J. A. Escoboza,E.Rivera,J.Vela-Alvizu,K.Adachi,O.Bernal","164020,466755,244069,207793,70827,112081,317122,114490,206679,281338,150712,500539,195583,277141,299052,242197,384334,533768",,,SAN,Santos,0,7857,,,Mexico,,2015-09-27 02:06,,,"O.Perez,A. Mosquera,H.Rodriguez,O.Esparza Morales,J.Martinez,R. Pizarro,E.Gutierrez,J.Hernandez,H.Lozano,A.Nahuelpan,R.Botta,V.Guzman,J.Urretaviscaya,A.Blanco,C. Penilla,M. A. Herrera,F.Madrigal,F.Jara","30587,70255,200588,70423,111904,390785,497838,159848,521210,149584,168390,643749,114680,111877,207784,360278,614519,129326",,,PAC,Pachuca,0,7848,Mexico Liga MX,1984326,,2015/2016,,,10
"C.Saucedo,J.Olvera de los Santos,M.Torsiglieri,F.Erpen,I.Gonzalez,J.Rodriguez,R. Millar,D.Villalpando,C.Morales,P.Velazquez,M.Sansores,C.Rodriguez,J.Huiqui,M.Cejas,C.Ochoa,H.Ruiz,A.Zamorano,J.Cuero Castro","70206,70411,157869,69724,517450,30589,49996,518567,70984,69168,197077,182467,30584,18918,71549,277276,254610,207652",,,MOR,Monarcas Morelia,3,6575,,,Mexico,,2015-10-04 23:00,,,"C.Campestrini,R.Herrera,C.Gutierrez,O.Rojas,R.Arias,L.Robles,C.Bermudez,D.Toledo,F.Santos,F.Torres,L.Rey,F.Villasenor,M.De Luna,I.Diaz,J.Fassi,A.Acosta,E.Rescaldani,O.Marrufo","147562,169585,163150,2847,251543,70453,70577,70858,113397,71014,6857,71038,111889,167700,659242,199355,215768,684131",,,PUE,Puebla,1,7847,Mexico Liga MX,1984348,,2015/2016,,,12
"M.Pinto,J.Pineda,W.Kannemann,J. C. Valenzuela,J. C. Medina,A.Gonzalez,A. L. Ramirez,E.Loboa,P.Mascarenas,M.Barragan,G.Bergessio,F.Arizala,J.Zarate,R.Salinas Ortiz,L.Caballero,J.Vigon,A.Lopez,F.Leon","49804,255872,198053,70475,70477,292903,50095,50056,559980,494183,37273,50203,199913,72130,184060,350153,418262,302290",,,ATL,Atlas,0,6577,,,Mexico,,2015-11-21 03:35,,,"G.Lajud,J.Gandolfi,E.Castro,C.Guzman,J.Nunez,L.Jimenez Romero,A.Guido,L.Chavez,R. Salinas,H.Martin,D. Moreno,G.Hauche,D.De Buen,A.Moreno,M.Orozco,J.Arango,P.Arriola,F.Vilar","528122,18640,163127,294973,70989,195192,418256,527616,149043,558452,50111,41018,272616,59894,72122,38398,462244,70512",,,TIJ,Tijuana,2,162418,Mexico Liga MX,1984386,,2015/2016,,,17
"G.Allison,J.Dominguez,F.Santos,O.Mendoza,J.Garcia,G.Torrado,A.Rojas,F.Belluschi,J. Rojas,J.Benitez,M.Vuoso,F.Pinto,L.Silva,C.Gimenez,G.Flores Zuniga,A.Pedroza,R.Baca,A.Pelaez","207791,70199,19505,559999,531757,30779,146796,36154,114065,206856,3247,70260,132900,74585,71540,163140,274099,618777",,,CRU,Cruz Azul,2,6578,,,Mexico,,2015-11-15 02:06,,,"O.Perez,A. Mosquera,H.Rodriguez,R. Pizarro,O.Rodriguez,R.Botta,E.Gutierrez,J.Hernandez,H.Lozano,J.Urretaviscaya,F.Jara,V.Guzman,A.Blanco,J.Martinez,C. Penilla,M. A. Herrera,F.Madrigal,J.Calero","30587,70255,200588,390785,643753,168390,497838,159848,521210,114680,129326,643749,111877,111904,207784,360278,614519,611739",,,PAC,Pachuca,1,7848,Mexico Liga MX,1984344,,2015/2016,,,12
"M. Munoz,P.Goltz,M.Samudio,P.Aguilar,P. Aguilar,A.Andrade,O.Martinez,M. Arroyo,J.Guerrero,D.Benedetto,O. Peralta,H.Gonzalez,J.Guemez,R.Sambueza,O.Mares Martinez,V.Alvarado,M.Zuniga,C.Quintero","30586,103816,96817,106128,68585,185637,157424,52559,72147,163766,75625,188123,471119,18651,71033,415706,393594,51334",,,CFA,CF America,2,6576,,,Mexico,,2015-10-17 03:35,,,"F.Vilar,U.Alvarez,C.Guzman,M.Orozco,J.Nunez,L.Jimenez Romero,J.Cardenas,J.Maduena,R. Salinas,H.Osorio,D. Moreno,G.Hauche,D.De Buen,H.Martin,J.Arango,P.Arriola,F.Flores,G.Lajud","70512,184055,294973,72122,70989,195192,72148,302493,149043,94571,50111,41018,272616,558452,38398,462244,50036,528122",,,TIJ,Tijuana,0,162418,Mexico Liga MX,1984350,,2015/2016,,,13
"L.Michel,N.Vidrio,J.Lacerda,J.Chavez,W. Ayovi,F.Arce,M.Caicedo,S. Castillo,C.Pinto,M.Bravo,R.Nurse,J.Abrego,C. Suarez,H.Mancilla,A.Frausto,D.Mejia,G.Rojas,G.Hernandez","70421,114058,56841,70226,30332,70825,118370,31070,178904,18964,147962,277127,52495,74591,72115,302535,71542,343939",,,DOR,Dorados,1,2034,,,Mexico,,2015-10-17 23:00,,,"J. D. J. Corona,J.Dominguez,F.Santos,G.Flores Zuniga,O.Mendoza,G.Torrado,C.Gimenez,J. Rojas,F.Belluschi,F.Carrizo,M.Vuoso,F.Pinto,L.Silva,G.Allison,J.Amione,R.Baca,R.Ruiz Toledo,J.Benitez","70878,70199,19505,71540,559999,30779,74585,114065,36154,202202,3247,70260,132900,207791,200951,274099,277145,206856",,,CRU,Cruz Azul,1,6578,Mexico Liga MX,1984351,,2015/2016,,,13
"A.Blanco,A. Mosquera,H.Rodriguez,J.Martinez,O.Rodriguez,H.Lozano,E.Gutierrez,J.Hernandez,C. Penilla,R. Pizarro,F.Jara,V.Guzman,O.Esparza Morales,J.Urretaviscaya,R.Botta,G.Martinez,M. A. Herrera,S.Sosa","111877,70255,200588,111904,643753,521210,497838,159848,207784,390785,129326,643749,70423,114680,168390,558539,360278,56648",,,PAC,Pachuca,1,7848,,,Mexico,,2015-10-18 01:00,,,"N.Guzman,I.Jimenez,Juninho,H. Ayala Castro,J. Torres Nilo,R.Sobis,G.Pizarro,J. Aquino,J.Damm,J.Duenas,A.Gignac,D.Alvarez,A.Briseno,J.Estrada,M.Viniegra Garcia,J.Torres,E.Palos,A.Escoto","193993,141650,19287,70455,70468,41020,188116,172324,311701,163152,38098,73680,291556,70971,70237,95292,70207,262724",,,TIG,Tigres,2,8561,Mexico Liga MX,1984352,,2015/2016,,,13
"A. Talavera,P.da Silva,O.Rojas,C.Rodriguez,J.Silva,C.Esquivel,C.Cueva,A.Rios Martinez,D.Bottinelli,E.Triverio,O.Arellano,F.Gamboa Gomez,M.Velasco,N.Saucedo,M.Centeno,E.Brambila,E.Trejo,M.Abundiz","70399,31103,178178,75057,494184,71030,138183,163132,22335,468984,73679,70967,62340,114859,70887,75664,179076,536505",,,TOL,Toluca,2,6618,,,Mexico,,2015-09-27 03:00,,,"L.Michel,N.Vidrio,J.Lacerda,M.Romero,W. Ayovi,F.Arce,M.Bravo,M.Caicedo,S. Castillo,H.Mancilla,R.Nurse,J.Chavez,C. Suarez,A.Frausto,R.Enriquez,D.Mejia,G.Rojas,C.Lopez","70421,114058,56841,18393,30332,70825,18964,118370,31070,74591,147962,70226,52495,72115,277128,302535,71542,658815",,,DOR,Dorados,1,2034,Mexico Liga MX,1984328,,2015/2016,,,10
"M.Fraga Nicona,J.Pineda,W.Kannemann,J. C. Valenzuela,P.Mascarenas,F.Baloy,D.Alvarez,A.Gonzalez,A. L. Ramirez,A. Gonzalez,F.Arizala,M.Pinto,G.Bergessio,R.Salinas Ortiz,E.Loboa,M.Barragan,A.Gaspar,B.Garnica","70800,255872,198053,70475,559980,19248,612772,292903,50095,57067,50203,49804,37273,72130,50056,494183,687598,684129",,,ATL,Atlas,1,6577,,,Mexico,,2015-10-18 02:30,,,"C.Saucedo,M.Torsiglieri,F.Erpen,C.Morales,I.Gonzalez,J.Rodriguez,R. Millar,J.Cuero Castro,D.Villalpando,P.Velazquez,M.Sansores,C.Rodriguez,J.Olvera de los Santos,J.Huiqui,Y.Mena Palacios,A.Zamorano,C.Valdez,E.Aguirre","70206,157869,69724,70984,517450,30589,49996,207652,518567,69168,197077,182467,70411,30584,205957,254610,70485,564634",,,MOR,Monarcas Morelia,0,6575,Mexico Liga MX,1984354,,2015/2016,,,13
"A.Palacios,J.Van Rankin,G.Alcoba,L.Fuentes,L.Quintana,J.Cortes,F. Martinez,V.Sosa,M.Britos,A. Castro,E.Herrera,S.Torales,D.Lopez,D.Luduena,M.Alatorre,Y.Gutierrez,J.Gallardo,G.Rodriguez","103783,310528,56830,167052,446003,183539,237608,41552,166119,7059,277263,210957,41730,71013,70918,70197,597976,684990",,,PUM,Pumas,3,1946,,,Mexico,,2015-10-18 02:06,,,"C.Martinez,E. Velarde Calvillo,F.Navarro,D.Novaretti,J.Gonzalez,E.Hernandez,L. Montes,J. Vazquez,C. A. Pena,H.Burbano,M.Boselli,G.Burdisso,M.Sabah,M.Bueno,M.Ibarra,W.Yarbrough,A.Rocha,J.Gonzalez","71527,70809,115731,184132,121042,106134,75059,342776,212476,261543,18859,166510,70229,292268,590461,342699,418259,444295",,,LEO,Leon,1,1841,Mexico Liga MX,1984353,,2015/2016,,,13
"N.Guzman,I.Jimenez,Juninho,J. Torres Nilo,J.Rivas,G.Pizarro,J. Aquino,J.Damm,J.Duenas,R.Sobis,A.Gignac,J.Guerron,D.Alvarez,A.Briseno,J.Estrada,M.Viniegra Garcia,J.Torres,E.Palos","193993,141650,19287,70468,70219,188116,172324,311701,163152,41020,38098,52490,73680,291556,70971,70237,95292,70207",,,TIG,Tigres,0,8561,,,Mexico,,2015-09-27 18:00,,,"A.Palacios,J.Van Rankin,G.Alcoba,D.Veron,L.Fuentes,J.Cortes,F. Martinez,M.Britos,A. Castro,E.Herrera,V.Sosa,S.Torales,D.Lopez,D.Luduena,M.Alatorre,Y.Gutierrez,A.Nieto,L.Quintana","103783,310528,56830,70813,167052,183539,237608,166119,7059,277263,41552,210957,41730,71013,70918,70197,211102,446003",,,PUM,Pumas,1,1946,Mexico Liga MX,1984330,,2015/2016,,,10
