awayPlayers,awayPlayersId,awayPlayersX,awayPlayersY,awayTeamAcronym,awayTeamFullName,awayTeamGoal,awayTeamId,card,corner,country,cross,date,foulcommit,goal,homePlayers,homePlayersId,homePlayersX,homePlayersY,homeTeamAcronym,homeTeamFullName,homeTeamGoal,homeTeamId,league,matchId,possession,season,shotoff,shoton,stage
"C.Rodriguez,D.Novaretti,O.Rodriguez,A.Mosquera,J.Gonzalez,H.Burbano,E.Hernandez,L. Montes,A. Mejia,J.Pereyra,M.Boselli,A.Ramos,A.Andrade,A.Cervantes,L.Lopez,M.Ceratto,W.Yarbrough,J.Rodriguez","182467,184132,643753,205863,121042,261543,106134,75059,50341,440104,18859,164288,185637,848049,534735,207271,342699,819851",,,LEO,Leon,3,1841,,,Mexico,,2017-08-13 03:00,,,"M.Barovero,B.Beckeles,I.Lichnovsky,J.Gonzalez,M.De Luna,L.Perez,X.Baez,J.Isijara,L.Gallegos,P.Velazquez,C.Gonzalez,D.Alvarez,M.Barragan,D.Villalpando,B.Colula,F.Pereyra,Y.Gutierrez,O.Arce","113577,198777,298327,558633,111889,230344,74885,215038,206847,69168,614459,612772,494183,518567,658480,244570,70197,210954",,,NEC,Necaxa,0,1842,Mexico Liga MX,2522607,,2017/2018,,,4
"J.Orozco,V.Alvarado,J.Sanchez,N.Araujo,J.Villafana,D.De Buen,W.Sandoval,O.Martinez,B.Lozano,J.Furch,Djaniny,J.Abella,E.Armenteros,J.Rodriguez,U.Rivas,J.Enriquez,J.Cortes,C.Acevedo","71526,415706,727586,207793,314442,272616,346304,157424,583848,211074,281338,466755,18784,495107,533769,195536,183539,751164",,,SAN,Santos,2,7857,,,Mexico,,2017-08-27 01:06,,,"C.Rodriguez,F.Navarro,O.Rodriguez,A.Mosquera,J.Gonzalez,E.Hernandez,L. Montes,A. Mejia,L.Lopez,J.Pereyra,M.Boselli,M. A. Herrera,A.Ramos,A.Andrade,A.Cervantes,M.Ceratto,W.Yarbrough,J.Rodriguez","182467,115731,643753,205863,121042,106134,75059,50341,534735,440104,18859,360278,164288,185637,848049,207271,342699,819851",,,LEO,Leon,1,1841,Mexico Liga MX,2522632,,2017/2018,,,7
"A.Blanco,R.Lopez,E.Garcia,O.Murillo,R.Herrera,V.Guzman,J.Urretaviscaya,E.Aguirre,E.Gutierrez,J.Hernandez,A.Sagal,G.Cano,F.Figueroa,O.Perez,P.Lopez,A.Pena,E.Sanchez,R.de la Rosa","111877,432851,464759,167928,169585,643749,114680,564634,497838,159848,304555,113616,822211,30587,688825,671970,772320,868061",,,PAC,Pachuca,2,7848,,,Mexico,,2017-08-19 01:00,,,"S.Sosa,E. P. Herrera,C.Rodriguez,E.Loeschbor,G. Achilier,D.Valdes,A.Sepulveda,A.Polo,M.Osuna,R.Ruidiaz,G.Lezcano,C.Guzman,S.Vegas,J.Rodriguez,J.Zarate,R.Vilchis,R. Millar,J.Urbina","56648,186936,75057,528351,52483,390758,215428,263619,420527,200318,280137,294973,478454,30589,199913,201039,49996,112072",,,MOR,Monarcas Morelia,1,6575,Mexico Liga MX,2522610,,2017/2018,,,5
"F.Canales,C.Cercado Luna,Maza,E.Tercero,H.Olvera,L.Advincula,P.Aquino,J. C. Medina,A.Escoto,D.Jimenez,L.Quinones,A.Tamay,A.Tejeda,A.Sanchez,R.Godinez,C.Morales,J.Villalpando,J.Fabbro","165831,242206,30964,862169,519438,190522,547745,70477,262724,166588,425810,516944,112103,571775,393071,70984,111902,96815",,,LDL,Lobos de la BUAP,0,162417,,,Mexico,,2017-08-13 18:00,,,"A.Saldivar Medina,J.Van Rankin,L.Quintana,J.Gallardo,J.Garcia Fernandez,D.Cabrera,A.Gonzalez,B.Figueroa,N.Calderon,B.Rabello,N.Castillo,A.Mendoza,K.Escamilla,J.Guerron,B.Megana,A.Zamudio,P.Jaquez Isunza,A.Acosta","212486,310528,446003,597976,178176,70859,165706,863133,141653,206679,259507,530894,610642,52490,494179,838527,610644,664980",,,PUM,Pumas,2,1946,Mexico Liga MX,2522608,,2017/2018,,,4
"A.Estrada,J.Barreiro,D.Arreola,J.Vigon,J.Maduena,R. Marquez,J.Salas,B.Garnica,C.Aboagye,M.Alustiza,M.Caraglio,F. Martinez,L.Robles,C.Calderon,J.Hernandez,E.Garcia,J.Torres,J.Perez","825950,282254,141652,350153,302493,30740,558374,684129,533112,111033,113757,237608,70453,748811,716748,862997,766853,863036",,,ATL,Atlas,3,6577,,,Mexico,,2017-07-23 01:06,,,"W.Yarbrough,D.Novaretti,F.Navarro,O.Rodriguez,J.Gonzalez,A.Andrade,A. Mejia,A.Cervantes,J.Cornejo,A.Ramos,M.Boselli,C.Rodriguez,I.Piris,L. Montes,J.Pereyra,L.Lopez,M.Ceratto,J.Rodriguez","342699,184132,115731,643753,121042,185637,50341,848049,424348,164288,18859,182467,195190,75059,440104,534735,207271,819851",,,LEO,Leon,0,1841,Mexico Liga MX,2522578,,2017/2018,,,1
"G.Allison,O.Mendoza,J.Dominguez,J.Velazquez,A. Aldrete,G.Penalba,A. Mena,M.Rodriguez,E.Mendez,R.Baca,M.Cauteruccio,E. Andia,F.Mora,C.Gimenez,R.Cota,K.Montano,A.Pelaez,V.Zuniga","207791,559999,70199,188477,70827,39233,118374,264744,477493,274099,115871,193930,244571,74585,611730,719766,618777,659560",,,CRU,Cruz Azul,2,6578,,,Mexico,,2017-07-22 03:10,,,"G.Lajud,J. C. Valenzuela,V.Malcorra,D.Perez,E.Aguilera,D.Musto,M.Aguirregaray,A.Guido,M.Cuero,J.Lucero,H.Martin,A.Donatti,J.Rodriguez,G.Bou,M.Orozco,L.Chavez,L. Mendoza,D.Lopez","528122,70475,362229,147564,209273,46933,202790,418256,346379,561043,558452,357493,324432,119010,72122,527616,195583,862812",,,TIJ,Tijuana,0,162418,Mexico Liga MX,2522575,,2017/2018,,,1
"P.Gallese,K.Alvarez,G.Milan,J.Murillo,J.Paganoni,L.Martinez,C.Pellerano,C.Valdez,D.Villalva,C.Menendez,A.Luna,J.Velazquez,E.Hernandez,O.Mares Martinez,E.Andrade,D.Chavez,L.Diaz,D.Tejeda","116920,244069,426878,281991,70490,100938,36099,70485,164723,127623,206699,116183,70204,71033,70220,601453,198056,812295",,,VER,Veracruz,3,6382,,,Mexico,,2017-08-14 00:30,,,"J.Orozco,J.Sanchez,N.Araujo,G.Arteaga,J.Enriquez,O.Martinez,J.Rodriguez,U.Rivas,W.Sandoval,J.Furch,Djaniny,V.Alvarado,D.De Buen,E.Armenteros,B.Lozano,J.Villafana,J.Cortes,C.Acevedo","71526,727586,207793,797924,195536,157424,495107,533769,346304,211074,281338,415706,272616,18784,583848,314442,183539,751164",,,SAN,Santos,2,7857,Mexico Liga MX,2522609,,2017/2018,,,4
"A.Marchesin,E.Alvarez,M.Samudio,P.Aguilar,P. Aguilar,G.Rodriguez,William da Silva,O. Peralta,R. Ibarra,C.Quintero,C.Dominguez,C.Vargas,S.Romero,C.Orrantia,A.Diaz,M.Perez,O.Jimenez,D.Lainez","164020,783505,96817,106128,68585,586768,128362,75625,207243,51334,301391,832692,213106,201110,601393,311946,463774,828972",,,CFA,CF America,3,6576,,,Mexico,,2017-08-19 23:00,,,"F.Canales,C.Cercado Luna,H.Olvera,L.Advincula,E.Tercero,R.Godinez,J.Ibarra,A.Tejeda,C.Morales,A.Escoto,J.Quinones,C.Trevino Luque,D.Jimenez,A.Tamay,J.Garcia,L.Olascoaga,J.Villalpando,J.Fabbro","165831,242206,519438,190522,862169,393071,180319,112103,70984,262724,720560,397159,166588,516944,531757,198103,111902,96815",,,LDL,Lobos de la BUAP,2,162417,Mexico Liga MX,2522612,,2017/2018,,,5
"H.Gonzalez,N.Sanchez,L.Fuentes,J. M. Basanta,J. S. Medina Ramirez,D. Pabon,C.Sanchez,C.Ortiz,A.Hurtado,J.Gonzalez,R.Funes Mori,A.Lopez,E. Castillo,E.Juarez,A.Gonzalez,E.Resendez,J.Benitez,M.Bueno","188123,113677,167052,18521,206767,158263,188589,159465,206227,862783,190511,788906,70976,111885,292903,643752,206856,292268",,,MON,Monterrey,0,7849,,,Mexico,,2017-07-22 01:00,,,"S.Sosa,E. P. Herrera,S.Vegas,E.Loeschbor,G. Achilier,D.Valdes,A.Polo,J.Cuero Castro,A.Rocha,M.Sansores,G.Lezcano,C.Rodriguez,C.Guzman,R.Ruidiaz,J.Zarate,R.Vilchis,J.Urbina,M.Osuna","56648,186936,478454,528351,52483,390758,263619,207652,418259,197077,280137,75057,294973,200318,199913,201039,112072,420527",,,MOR,Monarcas Morelia,0,6575,Mexico Liga MX,2522574,,2017/2018,,,1
"Tiago Volpi,M.Martinez,L.Ricardo Esqueda Ornelas,H.Mier,J.Gomez,J.Guemez,A.Arellano,L.Noriega,P.Yrizar,Y.Candelo,Camilo,E.Lugo,J.Bornstein,J.de Alba,B.Martinez,E.Benitez,J.Cortizo,G.Alcala","409017,163136,94801,229821,402810,471119,825949,97892,731474,282153,256605,70221,49549,524807,862971,69167,737290,610744",,,QFC,Queretaro FC,1,1943,,,Mexico,,2017-07-22 23:00,,,"A.Marchesin,C.Vargas,M.Samudio,B.Valdez,P. Aguilar,Cedillo,William da Silva,M.Perez,C.Quintero,S.Romero,O. Peralta,C.Dominguez,P.Arce,C.Orrantia,A.Diaz,O.Jimenez,L.Amador,D.Lainez","164020,832692,96817,315632,68585,862972,128362,311946,51334,213106,75625,301391,275571,201110,601393,463774,805439,828972",,,CFA,CF America,0,6576,Mexico Liga MX,2522579,,2017/2018,,,1
"J.Orozco,J.Sanchez,N.Araujo,J.Villafana,J.Enriquez,D.De Buen,O.Martinez,U.Rivas,J.Furch,B.Lozano,Djaniny,J.Abella,V.Alvarado,W.Sandoval,E.Armenteros,J.Rodriguez,J.Cortes,C.Acevedo","71526,727586,207793,314442,195536,272616,157424,533769,211074,583848,281338,466755,415706,346304,18784,495107,183539,751164",,,SAN,Santos,0,7857,,,Mexico,,2017-08-19 03:05,,,"G.Lajud,A.Donatti,J. C. Valenzuela,M.Aguirregaray,D.Perez,E.Aguilera,D.Musto,L.Chavez,L. Mendoza,G.Bou,V.Malcorra,J.Rodriguez,H.Martin,A.Guido,E.Kalinski,J.Nunez,M.Pisano,H.Munoz","528122,357493,70475,202790,147564,209273,46933,527616,195583,119010,362229,324432,558452,418256,209541,70989,193928,792854",,,TIJ,Tijuana,2,162418,Mexico Liga MX,2522611,,2017/2018,,,5
"J. D. J. Corona,E. Andia,J.Dominguez,A. Aldrete,J.Silva,Gato Silva,G.Penalba,A. Mena,E.Mendez,R.Baca,F.Mora,M.Cauteruccio,C.Gimenez,G.Allison,M.Rodriguez,G.Flores Zuniga,K.Montano,V.Zuniga","70878,193930,70199,70827,494184,50027,39233,118374,477493,274099,244571,115871,74585,207791,264744,71540,719766,659560",,,CRU,Cruz Azul,1,6578,,,Mexico,,2017-08-24 03:00,,,"M.Barovero,B.Beckeles,I.Lichnovsky,M. Ponce,B.Colula,X.Baez,D.Villalpando,M.Iturra,M.Barragan,P.Velazquez,C.Gonzalez,L.Hernandez,D.Alvarez,R.Alvarado,V.Davila,Y.Gutierrez,J.Gonzalez,O.Arce","113577,198777,298327,200992,658480,74885,518567,49866,494183,69168,614459,71704,612772,720737,566247,70197,558633,210954",,,NEC,Necaxa,1,1842,Mexico Liga MX,2522627,,2017/2018,,,6
"A.Saldivar Medina,J.Van Rankin,L.Quintana,J.Garcia Fernandez,R.Gonzalez,D.Cabrera,A.Gonzalez,M. Diaz,J.Guerron,B.Rabello,J.Gallardo,A.Mendoza,B.Megana,B.Figueroa,A.Zamudio,P.Jaquez Isunza,A.Acosta,N.Calderon","212486,310528,446003,178176,559969,70859,165706,49847,52490,206679,597976,530894,494179,863133,838527,610644,664980,141653",,,PUM,Pumas,0,1946,,,Mexico,,2017-08-28 00:05,,,"E.Hernandez,K.Alvarez,L.Rodriguez,J.Velazquez,J.Paganoni,L.Martinez,C.Pellerano,A.Luna,C.Valdez,D.Villalva,C.Menendez,S.Jurado Roca,L.Velazquez,D.Chavez,R.Ruiz Toledo,J.Rivas,L.Diaz,M.Santos","70204,244069,209304,116183,70490,100938,36099,206699,70485,164723,127623,876495,120097,601453,277145,70219,198056,391658",,,VER,Veracruz,1,6382,Mexico Liga MX,2522636,,2017/2018,,,7
"F.Canales,C.Cercado Luna,Maza,H.Olvera,L.Advincula,E.Tercero,C.Trevino Luque,A.Tejeda,P.Aquino,A.Sanchez,J.Quinones,A.Escoto,D.Jimenez,A.Tamay,R.Godinez,C.Morales,J.Villalpando,J.Fabbro","165831,242206,30964,519438,190522,862169,397159,112103,547745,571775,720560,262724,166588,516944,393071,70984,111902,96815",,,LDL,Lobos de la BUAP,2,162417,,,Mexico,,2017-08-27 01:05,,,"N.Guzman,I.Jimenez,H. Ayala Castro,F.Meza,L.Rodriguez,E. Vargas,A.Gignac,J. Aquino,A.Acosta,J.Duenas,E. Valencia,Rafael Carioca,L.Zelarayan,J.Torres,V.Sosa,E.Palos,J.Diaz,J.Damm","193993,141650,70455,307477,200875,50661,38098,172324,199355,163152,195927,127373,322965,95292,41552,70207,861893,311701",,,TIG,Tigres,3,8561,Mexico Liga MX,2522631,,2017/2018,,,7
"M.Fraga Nicona,J.Barreiro,D.Arreola,L.Reyes,J.Maduena,J.Salas,B.Garnica,M.Caraglio,J.Vigon,C.Tabo,M.Alustiza,O.Ustari,U.Luna,F. Martinez,J.Barraza,F.Erpen,L.Robles,C.Calderon","70800,282254,141652,766849,302493,558374,684129,113757,350153,389892,111033,30992,494954,237608,163151,69724,70453,748811",,,ATL,Atlas,1,6577,,,Mexico,,2017-08-19 23:05,,,"J. D. J. Corona,O.Mendoza,E. Andia,J.Dominguez,A. Aldrete,Gato Silva,G.Penalba,R.Baca,F.Mora,A. Mena,E.Mendez,M.Cauteruccio,C.Gimenez,G.Allison,G.Flores Zuniga,A.Faurlin,V.Zuniga,J.Silva","70878,559999,193930,70199,70827,50027,39233,274099,244571,118374,477493,115871,74585,207791,71540,97657,659560,494184",,,CRU,Cruz Azul,2,6578,Mexico Liga MX,2522613,,2017/2018,,,5
"A.Saldivar Medina,J.Van Rankin,L.Quintana,A.Mendoza,J.Garcia Fernandez,D.Cabrera,A.Gonzalez,B.Rabello,B.Figueroa,J.Gallardo,N.Castillo,K.Escamilla,J.Guerron,B.Megana,A.Zamudio,P.Jaquez Isunza,A.Acosta,N.Calderon","212486,310528,446003,530894,178176,70859,165706,206679,863133,597976,259507,610642,52490,494179,838527,610644,664980,141653",,,PUM,Pumas,0,1946,,,Mexico,,2017-08-20 01:00,,,"N.Guzman,I.Jimenez,H. Ayala Castro,F.Meza,Juninho,E. Vargas,J. Aquino,L.Rodriguez,J.Duenas,A.Gignac,V.Sosa,L.Zelarayan,D.Alvarez,E. Valencia,R.Torres,E.Palos,J.Damm,A.Acosta","193993,141650,70455,307477,19287,50661,172324,200875,163152,38098,41552,322965,73680,195927,861894,70207,311701,199355",,,TIG,Tigres,2,8561,Mexico Liga MX,2522614,,2017/2018,,,5
"Tiago Volpi,M.Martinez,J.Bornstein,H.Mier,J.Gomez,J.Guemez,A.Arellano,Y.Candelo,Everaldo Stum,L.Noriega,E.Benitez,Camilo,P.Yrizar,L.Ricardo Esqueda Ornelas,A.Perez,J.Cortizo,E.Villa,G.Alcala","409017,163136,49549,229821,402810,471119,825949,282153,295103,97892,69167,256605,731474,94801,521252,737290,18629,610744",,,QFC,Queretaro FC,1,1943,,,Mexico,,2017-08-20 01:00,,,"P.Gallese,K.Alvarez,G.Milan,J.Murillo,J.Paganoni,L.Martinez,C.Pellerano,C.Valdez,D.Villalva,C.Menendez,A.Luna,J.Velazquez,E.Hernandez,E.Andrade,D.Chavez,R.Ruiz Toledo,J.Rivas,L.Diaz","116920,244069,426878,281991,70490,100938,36099,70485,164723,127623,206699,116183,70204,70220,601453,277145,70219,198056",,,VER,Veracruz,1,6382,Mexico Liga MX,2522618,,2017/2018,,,5
"M.Barovero,B.Beckeles,I.Lichnovsky,J.Gonzalez,M.De Luna,L.Perez,X.Baez,D.Villalpando,J.Isijara,L.Gallegos,C.Gonzalez,D.Alvarez,R.Alvarado,C.Riano,B.Colula,F.Pereyra,Y.Gutierrez,O.Arce","113577,198777,298327,558633,111889,230344,74885,518567,215038,206847,614459,612772,720737,359472,658480,244570,70197,210954",,,NEC,Necaxa,2,1842,,,Mexico,,2017-07-24 00:50,,,"P.Gallese,G.Milan,O.Mares Martinez,J.Rivas,J.Paganoni,C.Pellerano,R.Acosta,A.Luna,C.Valdez,D.Villalva,C.Menendez,L.Velazquez,E.Hernandez,E.Andrade,D.Chavez,R.Ruiz Toledo,R.Holgado,H.Cid","116920,426878,71033,70219,70490,36099,589418,206699,70485,164723,127623,120097,70204,70220,601453,277145,862170,464725",,,VER,Veracruz,0,6382,Mexico Liga MX,2522582,,2017/2018,,,1
"J.Rodriguez,H.Gonzalez,N.Sanchez,L.Fuentes,J. M. Basanta,J. S. Medina Ramirez,D. Pabon,C.Sanchez,N.Cardozo,J. Molina,R.Funes Mori,A.Hurtado,E. Castillo,C.Montes,E.Juarez,A.Gonzalez,E.Resendez,J.Gonzalez","819851,188123,113677,167052,18521,206767,158263,188589,18807,112081,190511,206227,70976,664644,111885,292903,643752,862783",,,MON,Monterrey,2,7849,,,Mexico,,2017-08-20 01:06,,,"C.Rodriguez,D.Novaretti,J.Cornejo,A.Mosquera,J.Gonzalez,H.Burbano,E.Hernandez,L. Montes,A. Mejia,J.Pereyra,M.Boselli,F.Navarro,A.Ramos,A.Andrade,L.Lopez,M.Ceratto,O.Rodriguez,W.Yarbrough","182467,184132,424348,205863,121042,261543,106134,75059,50341,440104,18859,115731,164288,185637,534735,207271,643753,342699",,,LEO,Leon,1,1841,Mexico Liga MX,2522615,,2017/2018,,,5
